

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 12 15:27:58 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Janus (610)                     {source: sat415_merged_DE437}
Center body name: Saturn (699)                    {source: sat415_merged_DE437}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2010-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455247.500000000, A.D. 2010-Feb-20 00:00:00.0000, -5.174042025893894E+03, -1.336483201166276E+05,  7.050063137970743E+04,  1.582378341301434E+01, -1.000111463044012E+00, -9.568212019616611E-01,
2455248.500000000, A.D. 2010-Feb-21 00:00:00.0000,  5.693663052002505E+04,  1.219162954933121E+05, -6.921527758159718E+04, -1.460603366751245E+01,  5.956898172339415E+00, -1.754648321298348E+00,
2455249.500000000, A.D. 2010-Feb-22 00:00:00.0000, -1.077869188702319E+05, -9.045915425888449E+04,  5.750327797096463E+04,  1.112704348129701E+01, -1.032797473946928E+01,  4.372005632890568E+00,
2455250.500000000, A.D. 2010-Feb-23 00:00:00.0000,  1.371223384891704E+05,  4.896485046682446E+04, -3.850819203963637E+04, -6.407142862092235E+00,  1.317014942324095E+01, -6.305130700968353E+00,
2455251.500000000, A.D. 2010-Feb-24 00:00:00.0000, -1.518841428776830E+05,  1.901491612267375E+03,  1.322420689525009E+04,  4.775001892631597E-01, -1.396092378903231E+01,  7.276576578692626E+00,
2455252.500000000, A.D. 2010-Feb-25 00:00:00.0000,  1.407953101014436E+05, -5.125631250164846E+04,  1.370001427432003E+04,  5.447490161556111E+00,  1.307008859306254E+01, -7.365932946635532E+00,
2455253.500000000, A.D. 2010-Feb-26 00:00:00.0000, -1.141713171806063E+05,  9.323340512672573E+04, -3.822142921598323E+04, -1.040227934152542E+01, -1.006798169942952E+01,  6.256745827700541E+00,
2455254.500000000, A.D. 2010-Feb-27 00:00:00.0000,  6.568707265599049E+04, -1.227986705891973E+05,  5.828926745655874E+04,  1.422089408700274E+01,  5.676772439831686E+00, -4.311611015871437E+00,
2455255.500000000, A.D. 2010-Feb-28 00:00:00.0000, -1.475355439064498E+04,  1.341175896546626E+05, -6.901902580888220E+04, -1.572647265170849E+01, -6.698130929390479E-01,  1.825618698066680E+00,
2455256.500000000, A.D. 2010-Mar-01 00:00:00.0000, -4.588735829788245E+04, -1.262959846065962E+05,  7.061535441576425E+04,  1.505392520470206E+01, -4.744443148966589E+00,  1.079575243851521E+00,
2455257.500000000, A.D. 2010-Mar-02 00:00:00.0000,  9.268741373707981E+04,  1.014736347272175E+05, -6.198761794986935E+04, -1.244472618026574E+01,  9.235672120246580E+00, -3.683035631442781E+00,
2455258.500000000, A.D. 2010-Mar-03 00:00:00.0000, -1.324843731534952E+05, -6.085537313509254E+04,  4.440285327076229E+04,  7.715582779485836E+00, -1.244819991561627E+01,  5.815020199028933E+00,
2455259.500000000, A.D. 2010-Mar-04 00:00:00.0000,  1.485142763897028E+05,  1.240204977403630E+04, -2.046357469555857E+04, -2.168316710043654E+00,  1.408432493930499E+01, -7.196728622902686E+00,
2455260.500000000, A.D. 2010-Mar-05 00:00:00.0000, -1.476188412939799E+05,  3.742741245699045E+04, -5.798939241263863E+03, -3.733804591513988E+00, -1.340453385803090E+01,  7.395570254788696E+00,
2455261.500000000, A.D. 2010-Mar-06 00:00:00.0000,  1.211765838565227E+05, -8.360145576069488E+04,  3.255317062870073E+04,  9.320606110294593E+00,  1.105151395681122E+01, -6.685663862069164E+00,
2455262.500000000, A.D. 2010-Mar-07 00:00:00.0000, -8.310976385279825E+04,  1.154757548279981E+05, -5.289584212150962E+04, -1.322943785670299E+01, -7.106424227947071E+00,  4.980944011707116E+00,
2455263.500000000, A.D. 2010-Mar-08 00:00:00.0000,  2.638336681666361E+04, -1.331086824490004E+05,  6.751712038747661E+04,  1.552860267960167E+01,  1.940314449484534E+00, -2.482152268933695E+00,
2455264.500000000, A.D. 2010-Mar-09 00:00:00.0000,  2.671588816888844E+04,  1.304435237725736E+05, -7.113082717882881E+04, -1.558473191795832E+01,  3.187168120570948E+00, -2.084180726672175E-01,
2455265.500000000, A.D. 2010-Mar-10 00:00:00.0000, -8.294125731453883E+04, -1.096417260761054E+05,  6.550364033303037E+04,  1.319512744658383E+01, -8.092850908681408E+00,  3.013923643483434E+00,
2455266.500000000, A.D. 2010-Mar-11 00:00:00.0000,  1.216671439143397E+05,  7.308106481772289E+04, -4.993640085228503E+04, -9.275950525074959E+00,  1.183526085335687E+01, -5.352923832428894E+00,
2455267.500000000, A.D. 2010-Mar-12 00:00:00.0000, -1.474417940977500E+05, -2.685468590538021E+04,  2.805720116157691E+04,  3.772302803758790E+00, -1.367626416891769E+01,  6.842071262055123E+00,
2455268.500000000, A.D. 2010-Mar-13 00:00:00.0000,  1.484940195979750E+05, -2.517921327347590E+04, -7.792275230836185E+02,  2.251381168352075E+00,  1.387916535633248E+01, -7.519201990815948E+00,
2455269.500000000, A.D. 2010-Mar-14 00:00:00.0000, -1.324706860545264E+05,  7.038999158420655E+04, -2.453098855712895E+04, -7.714165839599872E+00, -1.188616725692605E+01,  6.988067368831580E+00,
2455270.500000000, A.D. 2010-Mar-15 00:00:00.0000,  9.242598020422772E+04, -1.094079004070422E+05,  4.886501299296508E+04,  1.243068006790896E+01,  8.195356129577689E+00, -5.492682367872105E+00,
2455271.500000000, A.D. 2010-Mar-16 00:00:00.0000, -4.548860777233648E+04,  1.292965019486460E+05, -6.379029921701824E+04, -1.512176562333716E+01, -3.565614309978171E+00,  3.310987747297341E+00,
2455272.500000000, A.D. 2010-Mar-17 00:00:00.0000, -1.460257201364786E+04, -1.333936593796246E+05,  7.165586988951066E+04,  1.566605022311523E+01, -1.886308995933129E+00, -4.922139207140770E-01,
2455273.500000000, A.D. 2010-Mar-18 00:00:00.0000,  6.655210691005747E+04,  1.167547908165986E+05, -6.783450891296843E+04, -1.422546800097084E+01,  6.856493575760423E+00, -2.261968507021546E+00,
2455274.500000000, A.D. 2010-Mar-19 00:00:00.0000, -1.137557249260848E+05, -8.497937678187377E+04,  5.559263425641599E+04,  1.040806875360591E+01, -1.083589474697738E+01,  4.720965874237485E+00,
2455275.500000000, A.D. 2010-Mar-20 00:00:00.0000,  1.413524260813233E+05,  3.894484759224219E+04, -3.397439936890889E+04, -5.350367941321354E+00,  1.350286495244203E+01, -6.607564585709197E+00,
2455276.500000000, A.D. 2010-Mar-21 00:00:00.0000, -1.516060378296562E+05,  9.237977005525754E+03,  9.570770106286112E+03, -4.582036767975308E-01, -1.393561108755526E+01,  7.389328392075516E+00,
2455277.500000000, A.D. 2010-Mar-22 00:00:00.0000,  1.370808925912530E+05, -6.067615456244038E+04,  1.891606791397275E+04,  6.459425964608154E+00,  1.258345085570222E+01, -7.249670836032600E+00,
2455278.500000000, A.D. 2010-Mar-23 00:00:00.0000, -1.072907001531467E+05,  9.839909971797587E+04, -4.163809773274419E+04, -1.118761001073310E+01, -9.469278996605297E+00,  6.060528582203464E+00,
2455279.500000000, A.D. 2010-Mar-24 00:00:00.0000,  5.694020539388341E+04, -1.267648551187992E+05,  6.140132551003851E+04,  1.455872809336180E+01,  4.763160350090310E+00, -3.902839511662437E+00,
2455280.500000000, A.D. 2010-Mar-25 00:00:00.0000, -4.020132504727427E+03,  1.333860058417699E+05, -6.995678145191325E+04, -1.587822840745345E+01,  3.102680098495276E-01,  1.355377500726387E+00,
2455281.500000000, A.D. 2010-Mar-26 00:00:00.0000, -5.427252831431049E+04, -1.237999576038724E+05,  7.049076568259136E+04,  1.467097811699221E+01, -5.534231742563881E+00,  1.513727073072487E+00,
2455282.500000000, A.D. 2010-Mar-27 00:00:00.0000,  1.014442053494341E+05,  9.395580722714550E+04, -5.928466166345052E+04, -1.172076779410044E+01,  1.000870557570777E+01, -4.155364546366684E+00,
2455283.500000000, A.D. 2010-Mar-28 00:00:00.0000, -1.362247763957549E+05, -5.403594402126866E+04,  4.158172650205539E+04,  6.878962281597071E+00, -1.280815725936062E+01,  6.096013800679199E+00,
2455284.500000000, A.D. 2010-Mar-29 00:00:00.0000,  1.500848752273710E+05,  1.875098034950174E+03, -1.541489752345502E+04, -1.018777725000092E+00,  1.408894415595993E+01, -7.334644699284685E+00,
2455285.500000000, A.D. 2010-Mar-30 00:00:00.0000, -1.445207219329838E+05,  4.491725906085512E+04, -9.789246553076748E+03, -4.708441198875320E+00, -1.318089412059029E+01,  7.407065658808849E+00,
2455286.500000000, A.D. 2010-Mar-31 00:00:00.0000,  1.153474628804622E+05, -9.129841890709396E+04,  3.705518028052070E+04,  1.011494966513120E+01,  1.034167180255261E+01, -6.430881521924188E+00,
