

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 12 15:24:42 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Epimetheus (611)                {source: sat415_merged_DE437}
Center body name: Saturn (699)                    {source: sat415_merged_DE437}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2010-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455876.500000000, A.D. 2011-Nov-11 00:00:00.0000, -6.966286493181785E+04, -1.151895448593672E+05,  6.779409038215705E+04,  1.411433838732757E+01, -7.041352982945174E+00,  2.237442329980827E+00,
2455877.500000000, A.D. 2011-Nov-12 00:00:00.0000,  1.105167171514693E+05,  8.663802168947051E+04, -5.700152083239581E+04, -1.063274821876460E+01,  1.081628592888374E+01, -4.580189307632702E+00,
2455878.500000000, A.D. 2011-Nov-13 00:00:00.0000, -1.428107374682504E+05, -3.820611694130931E+04,  3.489613433538191E+04,  5.322487987785289E+00, -1.339855072446510E+01,  6.484715265843281E+00,
2455879.500000000, A.D. 2011-Nov-14 00:00:00.0000,  1.498009609353471E+05, -7.318849784088208E+03, -1.171602482601664E+04,  2.237904652179862E-01,  1.412141059059915E+01, -7.436470842698050E+00,
2455880.500000000, A.D. 2011-Nov-15 00:00:00.0000, -1.398132439526884E+05,  5.926224113014759E+04, -1.657083582098910E+04, -6.109646875997599E+00, -1.255387070311221E+01,  7.221606039344048E+00,
2455881.500000000, A.D. 2011-Nov-16 00:00:00.0000,  1.069471786162125E+05, -9.724006921604363E+04,  3.988305481233840E+04,  1.112890693134089E+01,  9.680766997018701E+00, -6.232978386646318E+00,
2455882.500000000, A.D. 2011-Nov-17 00:00:00.0000, -6.343220816933145E+04,  1.256958087812259E+05, -5.929027202594119E+04, -1.424997914995911E+01, -5.148653050144514E+00,  4.179129423576322E+00,
2455883.500000000, A.D. 2011-Nov-18 00:00:00.0000,  4.906437551700425E+03, -1.333765068122245E+05,  6.935800531036116E+04,  1.588413775751563E+01, -1.153898768386890E-01, -1.589789558359374E+00,
2455884.500000000, A.D. 2011-Nov-19 00:00:00.0000,  4.620228837133317E+04,  1.261938715528568E+05, -7.086717338842619E+04, -1.494255241159070E+01,  5.034451281906666E+00, -1.083710310635731E+00,
2455885.500000000, A.D. 2011-Nov-20 00:00:00.0000, -9.989853150320167E+04, -9.635310504170904E+04,  6.079004474518169E+04,  1.192658936535473E+01, -9.703381065820285E+00,  3.839053226227076E+00,
2455886.500000000, A.D. 2011-Nov-21 00:00:00.0000,  1.311331604022557E+05,  5.944064741054387E+04, -4.469534536766053E+04, -7.601279382813757E+00,  1.271183515003695E+01, -5.859142340492228E+00,
2455887.500000000, A.D. 2011-Nov-22 00:00:00.0000, -1.511083874751266E+05, -7.498591109856880E+03,  1.959366968439528E+04,  1.709578702359412E+00, -1.393826520285123E+01,  7.108332394891314E+00,
2455888.500000000, A.D. 2011-Nov-23 00:00:00.0000,  1.445485165527690E+05, -3.967236018357766E+04,  5.741037135500015E+03,  4.059440344443828E+00,  1.354701085900340E+01, -7.498370987930812E+00,
2455889.500000000, A.D. 2011-Nov-24 00:00:00.0000, -1.227232099590637E+05,  8.539045198595640E+04, -3.187312667788400E+04, -9.271047564139872E+00, -1.081970798282270E+01,  6.610379904384924E+00,
2455890.500000000, A.D. 2011-Nov-25 00:00:00.0000,  7.805373141242840E+04, -1.168703471388819E+05,  5.291287586711365E+04,  1.353910349095748E+01,  6.885174047100813E+00, -4.995364958504348E+00,
2455891.500000000, A.D. 2011-Nov-26 00:00:00.0000, -3.007253591610796E+04,  1.335936828258448E+05, -6.657457301721144E+04, -1.541616654617883E+01, -2.011188587251735E+00,  2.644259383515190E+00,
2455892.500000000, A.D. 2011-Nov-27 00:00:00.0000, -3.150268211108604E+04, -1.297168253115469E+05,  7.088510739400082E+04,  1.550118920825983E+01, -3.474996657242805E+00,  2.090868502447201E-01,
2455893.500000000, A.D. 2011-Nov-28 00:00:00.0000,  7.844233809656331E+04,  1.110475935924728E+05, -6.596617960482708E+04, -1.342538163860544E+01,  8.026727655074071E+00, -2.795938208256287E+00,
2455894.500000000, A.D. 2011-Nov-29 00:00:00.0000, -1.241070237442050E+05, -7.237036108259825E+04,  5.049526464560579E+04,  9.123271537797313E+00, -1.176793786786678E+01,  5.187694504260841E+00,
2455895.500000000, A.D. 2011-Nov-30 00:00:00.0000,  1.444213358407221E+05,  2.843478305681923E+04, -2.968355061018398E+04, -4.052250577907738E+00,  1.388821067237935E+01, -6.812095488897291E+00,
2455896.500000000, A.D. 2011-Dec-01 00:00:00.0000, -1.510353139592681E+05,  2.336587918926630E+04,  3.386099019337774E+03, -1.942884300261015E+00, -1.374387196712073E+01,  7.351147008805616E+00,
2455897.500000000, A.D. 2011-Dec-02 00:00:00.0000,  1.307760150838442E+05, -6.983842587708222E+04,  2.287988252285018E+04,  7.666952011989371E+00,  1.212749379739106E+01, -7.095361926165366E+00,
2455898.500000000, A.D. 2011-Dec-03 00:00:00.0000, -9.886516970678791E+04,  1.069145131146555E+05, -4.543030682625932E+04, -1.196466416817759E+01, -8.521326925298021E+00,  5.658018249514040E+00,
2455899.500000000, A.D. 2011-Dec-04 00:00:00.0000,  4.482407155163045E+04, -1.295724073900251E+05,  6.273216099312615E+04,  1.509530080137633E+01,  3.702230565200227E+00, -3.471297084140181E+00,
2455900.500000000, A.D. 2011-Dec-05 00:00:00.0000,  5.363606180629328E+03,  1.341379103510157E+05, -7.021691839141761E+04, -1.576857937505547E+01,  1.295567667047188E+00,  9.413889752399347E-01,
2455901.500000000, A.D. 2011-Dec-06 00:00:00.0000, -6.563431996754261E+04, -1.187691404927584E+05,  6.836662260815391E+04,  1.424155055907191E+01, -6.564959706544212E+00,  1.952426567306494E+00,
2455902.500000000, A.D. 2011-Dec-07 00:00:00.0000,  1.066274954700142E+05,  8.930664819559875E+04, -5.722285419948812E+04, -1.108827523030404E+01,  1.061933618631185E+01, -4.379014594677671E+00,
2455903.500000000, A.D. 2011-Dec-08 00:00:00.0000, -1.411953770733821E+05, -4.465566224716498E+04,  3.754506006331214E+04,  5.884766849581593E+00, -1.317320494065335E+01,  6.233477003327136E+00,
2455904.500000000, A.D. 2011-Dec-09 00:00:00.0000,  1.493321404768427E+05, -4.483609691522144E+03, -1.285828772065906E+04, -2.103015769201279E-01,  1.422286104253109E+01, -7.353113240517445E+00,
2455905.500000000, A.D. 2011-Dec-10 00:00:00.0000, -1.426941337833130E+05,  5.292500123886608E+04, -1.295026998763823E+04, -5.486759422110024E+00, -1.284422237385991E+01,  7.214071278038027E+00,
2455906.500000000, A.D. 2011-Dec-11 00:00:00.0000,  1.093960382498346E+05, -9.582274524901844E+04,  3.856705397074832E+04,  1.077823708439860E+01,  9.968999274909352E+00, -6.257012479288024E+00,
2455907.500000000, A.D. 2011-Dec-12 00:00:00.0000, -6.929980799332654E+04,  1.227348282101109E+05, -5.656375479304075E+04, -1.406282727372415E+01, -5.736750968697322E+00,  4.393180982325157E+00,
2455908.500000000, A.D. 2011-Dec-13 00:00:00.0000,  9.443268064420952E+03, -1.347290966387209E+05,  6.880611061255718E+04,  1.573737720201384E+01,  3.658404015923927E-01, -1.777565549616297E+00,
2455909.500000000, A.D. 2011-Dec-14 00:00:00.0000,  4.100571718778846E+04,  1.270654793737748E+05, -6.989845195559619E+04, -1.522872677000199E+01,  4.606153866789943E+00, -8.504075598197701E-01,
2455910.500000000, A.D. 2011-Dec-15 00:00:00.0000, -9.567445637917619E+04, -1.013751616978403E+05,  6.206954487744768E+04,  1.223523502475586E+01, -9.237120107041612E+00,  3.549881119156038E+00,
2455911.500000000, A.D. 2011-Dec-16 00:00:00.0000,  1.288680441757655E+05,  6.213140328095101E+04, -4.506098992739207E+04, -8.036094662005011E+00,  1.260969888030571E+01, -5.716740858450565E+00,
2455912.500000000, A.D. 2011-Dec-17 00:00:00.0000, -1.504641319303618E+05, -1.463484396472933E+04,  2.262138451978026E+04,  2.368569676529079E+00, -1.388888033838875E+01,  6.945290165304022E+00,
2455913.500000000, A.D. 2011-Dec-18 00:00:00.0000,  1.454595068789144E+05, -3.714012205821612E+04,  4.682446085775669E+03,  3.642522004702391E+00,  1.367603219222721E+01, -7.434014301833791E+00,
2455914.500000000, A.D. 2011-Dec-19 00:00:00.0000, -1.264377776620676E+05,  7.977182757921780E+04, -2.864152530426077E+04, -8.778126031195761E+00, -1.126627668247911E+01,  6.697445953912445E+00,
2455915.500000000, A.D. 2011-Dec-20 00:00:00.0000,  8.191822614623710E+04, -1.160309902472905E+05,  5.182286002997217E+04,  1.319287545751200E+01,  7.252028221409628E+00, -5.058450095641035E+00,
2455916.500000000, A.D. 2011-Dec-21 00:00:00.0000, -3.541816357688158E+04,  1.318725257545732E+05, -6.462388111604037E+04, -1.542322606921072E+01, -2.571623947881402E+00,  2.857541111531246E+00,
2455917.500000000, A.D. 2011-Dec-22 00:00:00.0000, -2.598339676530297E+04, -1.322866052132136E+05,  7.090518150020239E+04,  1.549113320479253E+01, -2.918637183945974E+00, -2.438521659790593E-02,
2455918.500000000, A.D. 2011-Dec-23 00:00:00.0000,  7.471143458586543E+04,  1.125486159942681E+05, -6.549968953357326E+04, -1.376504409319861E+01,  7.709563626936903E+00, -2.623696014131324E+00,
2455919.500000000, A.D. 2011-Dec-24 00:00:00.0000, -1.202090365314755E+05, -7.857533914333560E+04,  5.240583221953052E+04,  9.616915113102991E+00, -1.139426226900240E+01,  4.937352712165093E+00,
2455920.500000000, A.D. 2011-Dec-25 00:00:00.0000,  1.436024125835687E+05,  3.120767119024163E+04, -3.020959029776822E+04, -4.467429940694095E+00,  1.383008617238831E+01, -6.702053452634467E+00,
2455921.500000000, A.D. 2011-Dec-26 00:00:00.0000, -1.515006961494930E+05,  1.626520516538598E+04,  6.436333543510371E+03, -1.283341711860508E+00, -1.389214749961477E+01,  7.297478416008985E+00,
2455922.500000000, A.D. 2011-Dec-27 00:00:00.0000,  1.331532902643440E+05, -6.740398830344503E+04,  2.179150358604780E+04,  7.225474800728298E+00,  1.230608880004626E+01, -7.058116963764057E+00,
2455923.500000000, A.D. 2011-Dec-28 00:00:00.0000, -1.029182838965576E+05,  1.024947580085276E+05, -4.288108265034704E+04, -1.165434542262352E+01, -9.047748375558616E+00,  5.805438638847647E+00,
2455924.500000000, A.D. 2011-Dec-29 00:00:00.0000,  5.018596564646742E+04, -1.294204666490641E+05,  6.192553961439157E+04,  1.480299255195068E+01,  4.183121735224962E+00, -3.597446411583326E+00,
2455925.500000000, A.D. 2011-Dec-30 00:00:00.0000,  9.679557527659942E+02,  1.335706795643153E+05, -6.903543560372485E+04, -1.590924534057788E+01,  8.150614681095250E-01,  1.121221481798518E+00,
2455926.500000000, A.D. 2011-Dec-31 00:00:00.0000, -5.958111026246344E+04, -1.225975043592752E+05,  6.903635517279002E+04,  1.442806983089189E+01, -5.991887375249897E+00,  1.697699431238714E+00,
2455927.500000000, A.D. 2012-Jan-01 00:00:00.0000,  1.042611531793743E+05,  9.134299409079229E+04, -5.719808206614957E+04, -1.143392213340512E+01,  1.037286686063509E+01, -4.251043498466727E+00,
2455928.500000000, A.D. 2012-Jan-02 00:00:00.0000, -1.381327877236087E+05, -5.151295702552792E+04,  3.987241421099148E+04,  6.508860954351081E+00, -1.296320830399464E+01,  6.064561890696574E+00,
2455929.500000000, A.D. 2012-Jan-03 00:00:00.0000,  1.498685232591202E+05, -1.403738398049280E+03, -1.365136074312904E+04, -6.490212186335047E-01,  1.419160447702105E+01, -7.262529879240279E+00,
2455930.500000000, A.D. 2012-Jan-04 00:00:00.0000, -1.441402734649710E+05,  4.657181440795140E+04, -1.024952507834392E+04, -4.922518292323479E+00, -1.315889760850189E+01,  7.263116067736045E+00,
2455931.500000000, A.D. 2012-Jan-05 00:00:00.0000,  1.134000237601087E+05, -9.344604655406336E+04,  3.741828225701594E+04,  1.031358643213391E+01,  1.024876453076964E+01, -6.274667564897225E+00,
2455932.500000000, A.D. 2012-Jan-06 00:00:00.0000, -7.319114466092063E+04,  1.197214491932548E+05, -5.484383872743659E+04, -1.392954427132013E+01, -6.261631513426437E+00,  4.558432506016560E+00,
2455933.500000000, A.D. 2012-Jan-07 00:00:00.0000,  1.608453996553552E+04, -1.354741147184244E+05,  6.842448577050895E+04,  1.557958034050752E+01,  9.517125606916299E-01, -1.970508407684958E+00,
2455934.500000000, A.D. 2012-Jan-08 00:00:00.0000,  3.765258891908372E+04,  1.275032185561149E+05, -6.941089874483072E+04, -1.543127809337473E+01,  4.206249510771449E+00, -7.107203146232268E-01,
2455935.500000000, A.D. 2012-Jan-09 00:00:00.0000, -8.974528957995030E+04, -1.062714176272978E+05,  6.336724711528949E+04,  1.262933487819734E+01, -8.733056583934154E+00,  3.317338245090961E+00,
2455936.500000000, A.D. 2012-Jan-10 00:00:00.0000,  1.276611002019958E+05,  6.480840403288851E+04, -4.550988408803724E+04, -8.396443106022279E+00,  1.238980216078581E+01, -5.608836006047821E+00,
2455937.500000000, A.D. 2012-Jan-11 00:00:00.0000, -1.485574879598553E+05, -2.144844840371060E+04,  2.504786909312318E+04,  3.029577959654735E+00, -1.387230601143349E+01,  6.882434935661831E+00,
2455938.500000000, A.D. 2012-Jan-12 00:00:00.0000,  1.474335263297618E+05, -3.357520844863275E+04,  3.524356300326885E+03,  3.140707424590203E+00,  1.370322039457933E+01, -7.375829180462189E+00,
2455939.500000000, A.D. 2012-Jan-13 00:00:00.0000, -1.285375882354628E+05,  7.467216006813844E+04, -2.657258042833648E+04, -8.366593595419419E+00, -1.167708778994239E+01,  6.818346170941223E+00,
2455940.500000000, A.D. 2012-Jan-14 00:00:00.0000,  8.758467226840023E+04, -1.139008531121279E+05,  5.071506213622475E+04,  1.276253389315282E+01,  7.672006344078593E+00, -5.157619541943236E+00,
2455941.500000000, A.D. 2012-Jan-15 00:00:00.0000, -3.884799628304009E+04,  1.302280152145703E+05, -6.373203927311358E+04, -1.541311226481854E+01, -3.045239347121779E+00,  3.010024284432601E+00,
2455942.500000000, A.D. 2012-Jan-16 00:00:00.0000, -1.861393919037342E+04, -1.340648191638411E+05,  7.108305626974537E+04,  1.553614820722469E+01, -2.287077534559139E+00, -2.603403811361957E-01,
2455943.500000000, A.D. 2012-Jan-17 00:00:00.0000,  7.223870996531074E+04,  1.139455693573038E+05, -6.566068491663528E+04, -1.399111184917454E+01,  7.351958283121773E+00, -2.507174757225002E+00,
2455944.500000000, A.D. 2012-Jan-18 00:00:00.0000, -1.150781744754795E+05, -8.408171618025187E+04,  5.416981629001675E+04,  1.017008210533526E+01, -1.103684125433367E+01,  4.771911266695517E+00,
2455945.500000000, A.D. 2012-Jan-19 00:00:00.0000,  1.434606937058342E+05,  3.474818142054217E+04, -3.123783203234448E+04, -4.889840476922045E+00,  1.362881944890652E+01, -6.605184042310340E+00,
2455946.500000000, A.D. 2012-Jan-20 00:00:00.0000, -1.507982090728806E+05,  1.018366369534891E+04,  8.619686175565828E+03, -6.829537749939424E-01, -1.404554602373570E+01,  7.337753243584552E+00,
2455947.500000000, A.D. 2012-Jan-21 00:00:00.0000,  1.367144222800170E+05, -6.338668476955475E+04,  2.027171355520084E+04,  6.667407846176241E+00,  1.245111897023662E+01, -7.064301059575125E+00,
2455948.500000000, A.D. 2012-Jan-22 00:00:00.0000, -1.053213504064653E+05,  9.886269829511657E+04, -4.157814905629717E+04, -1.139482711963990E+01, -9.477716938720228E+00,  5.958152029329346E+00,
2455949.500000000, A.D. 2012-Jan-23 00:00:00.0000,  5.723462544641532E+04, -1.278620512138913E+05,  6.105831749512676E+04,  1.449597818203932E+01,  4.736448481352782E+00, -3.783724014722280E+00,
2455950.500000000, A.D. 2012-Jan-24 00:00:00.0000, -2.012018314246127E+03,  1.331734068236448E+05, -6.889952487224732E+04, -1.595813281562238E+01,  3.907858178877512E-01,  1.256392497918665E+00,
2455951.500000000, A.D. 2012-Jan-25 00:00:00.0000, -5.227059350384623E+04, -1.253365016805932E+05,  6.981701383475799E+04,  1.469472600559049E+01, -5.403840307894807E+00,  1.462978723545446E+00,
2455952.500000000, A.D. 2012-Jan-26 00:00:00.0000,  1.024275498760815E+05,  9.382100570217171E+04, -5.804638566785119E+04, -1.170212523798854E+01,  1.001855995888659E+01, -4.134819999000974E+00,
2455953.500000000, A.D. 2012-Jan-27 00:00:00.0000, -1.342848233746567E+05, -5.701179814625748E+04,  4.183359267198679E+04,  7.129598729196735E+00, -1.278955244574464E+01,  5.994019651387828E+00,
2455954.500000000, A.D. 2012-Jan-28 00:00:00.0000,  1.508815919297642E+05,  3.121170446552730E+03, -1.533379909000132E+04, -1.172770564205706E+00,  1.405132254863201E+01, -7.194750358959502E+00,
2455955.500000000, A.D. 2012-Jan-29 00:00:00.0000, -1.444689346741419E+05,  4.168667848301649E+04, -8.560783523637880E+03, -4.442672217902539E+00, -1.341718095495895E+01,  7.378072993950131E+00,
2455956.500000000, A.D. 2012-Jan-30 00:00:00.0000,  1.185617136911668E+05, -8.929087603577854E+04,  3.569537318123923E+04,  9.764523324838541E+00,  1.055563285593294E+01, -6.374725785357554E+00,
2455957.500000000, A.D. 2012-Jan-31 00:00:00.0000, -7.572575292765064E+04,  1.175069177205935E+05, -5.429069668624405E+04, -1.377266878201793E+01, -6.666058688985293E+00,  4.715080241000607E+00,
2455958.500000000, A.D. 2012-Feb-01 00:00:00.0000,  2.388522938330267E+04, -1.347722231944361E+05,  6.800403197056189E+04,  1.547246230057376E+01,  1.578725132459549E+00, -2.220568050177429E+00,
2455959.500000000, A.D. 2012-Feb-02 00:00:00.0000,  3.489421914878537E+04,  1.283137092984478E+05, -6.998614999775308E+04, -1.551207571110151E+01,  3.792572948915857E+00, -5.745610439354421E-01,
2455960.500000000, A.D. 2012-Feb-03 00:00:00.0000, -8.329187226782703E+04, -1.096474601144716E+05,  6.465679426835564E+04,  1.307474181200810E+01, -8.271156216734417E+00,  3.130635092303470E+00,
2455961.500000000, A.D. 2012-Feb-04 00:00:00.0000,  1.263855898747965E+05,  6.855106671368825E+04, -4.713768038580404E+04, -8.760483186530356E+00,  1.204078224044245E+01, -5.488098228388143E+00,
2455962.500000000, A.D. 2012-Feb-05 00:00:00.0000, -1.461761504904084E+05, -2.635776573868391E+04,  2.692015708123660E+04,  3.621447039499031E+00, -1.386444739748982E+01,  6.906149665738777E+00,
2455963.500000000, A.D. 2012-Feb-06 00:00:00.0000,  1.497718029555800E+05, -2.821509554108004E+04,  1.240587293870236E+03,  2.527078215183820E+00,  1.369143335363165E+01, -7.373247658230747E+00,
2455964.500000000, A.D. 2012-Feb-07 00:00:00.0000, -1.296747051842975E+05,  7.112668454372371E+04, -2.547278689488159E+04, -8.007544822047041E+00, -1.196932415032300E+01,  6.970639213428469E+00,
2455965.500000000, A.D. 2012-Feb-08 00:00:00.0000,  9.404601453619692E+04, -1.100937334807194E+05,  4.906165917002104E+04,  1.231883403166161E+01,  8.136555974061018E+00, -5.358782110774936E+00,
2455966.500000000, A.D. 2012-Feb-09 00:00:00.0000, -4.161452735092462E+04,  1.292820152544506E+05, -6.384013107096538E+04, -1.530285548883745E+01, -3.431839637426780E+00,  3.169488085959345E+00,
2455967.500000000, A.D. 2012-Feb-10 00:00:00.0000, -1.091376149336695E+04, -1.343153335506854E+05,  7.123157428405447E+04,  1.565452869567761E+01, -1.677489446725300E+00, -5.293805964769159E-01,
2455968.500000000, A.D. 2012-Feb-11 00:00:00.0000,  6.945987903451500E+04,  1.160620558675285E+05, -6.697846906913721E+04, -1.413378793643986E+01,  6.914884379618067E+00, -2.348704310471573E+00,
2455969.500000000, A.D. 2012-Feb-12 00:00:00.0000, -1.100527952934957E+05, -8.762727042223937E+04,  5.577067320352629E+04,  1.070663412912912E+01, -1.074268642784632E+01,  4.662836704084266E+00,
2455970.500000000, A.D. 2012-Feb-13 00:00:00.0000,  1.428899665234892E+05,  3.978526089133709E+04, -3.368362351407605E+04, -5.389576489393546E+00,  1.333747048948323E+01, -6.502834097795412E+00,
2455971.500000000, A.D. 2012-Feb-14 00:00:00.0000, -1.498054564686126E+05,  6.209060296665971E+03,  1.021021503725897E+04, -1.776906494629534E-01, -1.414417094939536E+01,  7.429632501408364E+00,
2455972.500000000, A.D. 2012-Feb-15 00:00:00.0000,  1.404352973431062E+05, -5.765529377996542E+04,  1.761089872409841E+04,  6.034167100728349E+00,  1.261676454531306E+01, -7.158935909036163E+00,
2455973.500000000, A.D. 2012-Feb-16 00:00:00.0000, -1.071857041472924E+05,  9.653419209661368E+04, -4.101323499787887E+04, -1.110993180746188E+01, -9.768194284292418E+00,  6.124306986893486E+00,
2455974.500000000, A.D. 2012-Feb-17 00:00:00.0000,  6.438201730935686E+04, -1.248603443027737E+05,  5.975817856756491E+04,  1.423965839573183E+01,  5.300877682878438E+00, -4.063658418285229E+00,
2455975.500000000, A.D. 2012-Feb-18 00:00:00.0000, -5.262105868650755E+03,  1.334318458863601E+05, -6.961375103023532E+04, -1.588000014759056E+01, -1.880323821407914E-02,  1.438873703906584E+00,
2455976.500000000, A.D. 2012-Feb-19 00:00:00.0000, -4.547889084295357E+04, -1.263907349464725E+05,  7.052048420550683E+04,  1.500189037916913E+01, -4.895366174776964E+00,  1.221948736597427E+00,
2455977.500000000, A.D. 2012-Feb-20 00:00:00.0000,  9.961867141672097E+04,  9.737066722291941E+04, -6.017839406044330E+04, -1.196710870160598E+01,  9.568829030845736E+00, -3.953218444371145E+00,
2455978.500000000, A.D. 2012-Feb-21 00:00:00.0000, -1.309123248142113E+05, -6.030101303710326E+04,  4.353324956198422E+04,  7.666036785075957E+00, -1.264937000543809E+01,  5.963532104785584E+00,
2455979.500000000, A.D. 2012-Feb-22 00:00:00.0000,  1.512769072761509E+05,  9.192445156692454E+03, -1.849706368726360E+04, -1.795070984306034E+00,  1.389166162921877E+01, -7.150153253237290E+00,
2455980.500000000, A.D. 2012-Feb-23 00:00:00.0000, -1.447036342546685E+05,  3.867958904185204E+04, -7.291776802443842E+03, -4.021990662268225E+00, -1.356001224320687E+01,  7.504653667290788E+00,
2455981.500000000, A.D. 2012-Feb-24 00:00:00.0000,  1.234484724013210E+05, -8.381651746994072E+04,  3.299331896715391E+04,  9.210972745306089E+00,  1.089915038626149E+01, -6.575968774872969E+00,
2455982.500000000, A.D. 2012-Feb-25 00:00:00.0000, -7.844927578935417E+04,  1.162088385636911E+05, -5.415377124896021E+04, -1.351427479012026E+01, -6.970120805456713E+00,  4.898225823556501E+00,
2455983.500000000, A.D. 2012-Feb-26 00:00:00.0000,  3.093445534220579E+04, -1.328372852547382E+05,  6.725419328563040E+04,  1.543524545774676E+01,  2.154865972871843E+00, -2.536087954443619E+00,
2455984.500000000, A.D. 2012-Feb-27 00:00:00.0000,  3.097791352505976E+04,  1.298560246878081E+05, -7.133334574825934E+04, -1.550678747510089E+01,  3.329538678387993E+00, -3.489820757476142E-01,
2455985.500000000, A.D. 2012-Feb-28 00:00:00.0000, -7.794760372987774E+04, -1.112063787291955E+05,  6.579625594212866E+04,  1.349053552425701E+01, -7.906763904095952E+00,  2.947542812906535E+00,
2455986.500000000, A.D. 2012-Feb-29 00:00:00.0000,  1.238025802922826E+05,  7.350828885681920E+04, -5.010017012703528E+04, -9.190571701501538E+00,  1.163729372305060E+01, -5.309511048302535E+00,
2455987.500000000, A.D. 2012-Mar-01 00:00:00.0000, -1.443896723985106E+05, -2.918106816088179E+04,  2.859191103424733E+04,  4.106327145486594E+00, -1.382546572848918E+01,  6.930926686506143E+00,
2455988.500000000, A.D. 2012-Mar-02 00:00:00.0000,  1.513162315203555E+05, -2.166763146265830E+04, -2.373894908823276E+03,  1.852371021642121E+00,  1.371780404672000E+01, -7.420990621834475E+00,
2455989.500000000, A.D. 2012-Mar-03 00:00:00.0000, -1.310862103635382E+05,  6.890148031307131E+04, -2.443815643540001E+04, -7.626374583050813E+00, -1.213082133880733E+01,  7.113536463333945E+00,
2455990.500000000, A.D. 2012-Mar-04 00:00:00.0000,  9.961107114627473E+04, -1.054611799418080E+05,  4.666054673624264E+04,  1.193043406867094E+01,  8.605933298709926E+00, -5.647166554917282E+00,
2455991.500000000, A.D. 2012-Mar-05 00:00:00.0000, -4.542237085618152E+04,  1.289483641277549E+05, -6.407586221844990E+04, -1.506748237111642E+01, -3.793515924412087E+00,  3.392022245651626E+00,
2455992.500000000, A.D. 2012-Mar-06 00:00:00.0000, -4.678917029661950E+03, -1.334491034346613E+05,  7.108993175145840E+04,  1.580786203088650E+01, -1.171445204688943E+00, -8.347167625123235E-01,
2455993.500000000, A.D. 2012-Mar-07 00:00:00.0000,  6.496751380676320E+04,  1.190089903625489E+05, -6.902991851214496E+04, -1.426890418380193E+01,  6.413772803634628E+00, -2.081413395126704E+00,
2455994.500000000, A.D. 2012-Mar-08 00:00:00.0000, -1.063463298087685E+05, -8.940255913051376E+04,  5.720266978187719E+04,  1.114796260549217E+01, -1.051237596867937E+01,  4.540185274448548E+00,
2455995.500000000, A.D. 2012-Mar-09 00:00:00.0000,  1.409330682017131E+05,  4.585385120973096E+04, -3.736056032077690E+04, -5.974680178963470E+00,  1.305904929410441E+01, -6.369008749532237E+00,
2455996.500000000, A.D. 2012-Mar-10 00:00:00.0000, -1.494550624713048E+05,  3.799271657358198E+03,  1.186055236584975E+04,  2.616548397183770E-01, -1.415291403357385E+01,  7.480440177123908E+00,
2455997.500000000, A.D. 2012-Mar-11 00:00:00.0000,  1.430721827621876E+05, -5.132952430648704E+04,  1.391315822618643E+04,  5.405760531257441E+00,  1.283675482043080E+01, -7.311898156126210E+00,
2455998.500000000, A.D. 2012-Mar-12 00:00:00.0000, -1.099015084718415E+05,  9.489367960929178E+04, -4.009804920346170E+04, -1.072733325975278E+01, -9.972034679848090E+00,  6.291309280155836E+00,
2455999.500000000, A.D. 2012-Mar-13 00:00:00.0000,  6.998222479847624E+04, -1.214460113292586E+05,  5.791181405529570E+04,  1.405484562305429E+01,  5.813379168041688E+00, -4.399017098102067E+00,
2456000.500000000, A.D. 2012-Mar-14 00:00:00.0000, -1.026518647502929E+04,  1.341642713755989E+05, -7.026056171553224E+04, -1.571787648071819E+01, -4.679989686627286E-01,  1.720960580500064E+00,
2456001.500000000, A.D. 2012-Mar-15 00:00:00.0000, -4.051702366640096E+04, -1.264214682711023E+05,  7.093466731403436E+04,  1.527402485366215E+01, -4.503239423351682E+00,  9.569145936403244E-01,
2456002.500000000, A.D. 2012-Mar-16 00:00:00.0000,  9.493322468199347E+04,  1.017067608194981E+05, -6.295668431637328E+04, -1.229116348045359E+01,  9.092440597272065E+00, -3.672330308486872E+00,
2456003.500000000, A.D. 2012-Mar-17 00:00:00.0000, -1.287548698999991E+05, -6.218046154249795E+04,  4.518516999998395E+04,  8.088332931949950E+00, -1.250583197467214E+01,  5.880583397521034E+00,
2456004.500000000, A.D. 2012-Mar-18 00:00:00.0000,  1.502950960963665E+05,  1.579127351449227E+04, -2.261181294204045E+04, -2.468558344868975E+00,  1.379956017745124E+01, -7.099163812297570E+00,
