

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 19 13:38:43 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Janus (610)                     {source: sat415_merged_DE437}
Center body name: Saturn (699)                    {source: sat415_merged_DE437}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2010-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2010-Jan-02 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455197.698611111, A.D. 2010-Jan-01 04:46:00.0000,  1.442641741467528E+05,  3.579199282310165E+04, -3.268894736306546E+04, -4.768728963172242E+00,  1.352822237728233E+01, -6.575010129219473E+00,
2455197.699305556, A.D. 2010-Jan-01 04:47:00.0000,  1.439752472252425E+05,  3.660298497083039E+04, -3.308280982246108E+04, -4.862135859789680E+00,  1.350476194869453E+01, -6.553696282661078E+00,
2455197.700000000, A.D. 2010-Jan-01 04:48:00.0000,  1.436807217862909E+05,  3.741255379510298E+04, -3.347538585746212E+04, -4.955345621047436E+00,  1.348077842864387E+01, -6.532129460272530E+00,
2455197.700694445, A.D. 2010-Jan-01 04:49:00.0000,  1.433806097641632E+05,  3.822066794060452E+04, -3.386666031556678E+04, -5.048354710274074E+00,  1.345627282607151E+01, -6.510310531835673E+00,
2455197.701388889, A.D. 2010-Jan-01 04:50:00.0000,  1.430749233050644E+05,  3.902729611312842E+04, -3.425661809673243E+04, -5.141159599478762E+00,  1.343124616897502E+01, -6.488240376201646E+00,
2455197.702083333, A.D. 2010-Jan-01 04:51:00.0000,  1.427636747666160E+05,  3.983240708071849E+04, -3.464524415391870E+04, -5.233756769468453E+00,  1.340569950435899E+01, -6.465919881253761E+00,
2455197.702777778, A.D. 2010-Jan-01 04:52:00.0000,  1.424468767173240E+05,  4.063596967480774E+04, -3.503252349362820E+04, -5.326142709964608E+00,  1.337963389818520E+01, -6.443349943870167E+00,
2455197.703472222, A.D. 2010-Jan-01 04:53:00.0000,  1.421245419360411E+05,  4.143795279135436E+04, -3.541844117644517E+04, -5.418313919719481E+00,  1.335305043532215E+01, -6.420531469886289E+00,
2455197.704166667, A.D. 2010-Jan-01 04:54:00.0000,  1.417966834114208E+05,  4.223832539197456E+04, -3.580298231757173E+04, -5.510266906631935E+00,  1.332595021949419E+01, -6.397465374057049E+00,
2455197.704861111, A.D. 2010-Jan-01 04:55:00.0000,  1.414633143413652E+05,  4.303705650507244E+04, -3.618613208736194E+04, -5.601998187862837E+00,  1.329833437323010E+01, -6.374152580018870E+00,
2455197.705555555, A.D. 2010-Jan-01 04:56:00.0000,  1.411244481324664E+05,  4.383411522696662E+04, -3.656787571185354E+04, -5.693504289949961E+00,  1.327020403781121E+01, -6.350594020251467E+00,
2455197.706250000, A.D. 2010-Jan-01 04:57:00.0000,  1.407800983994399E+05,  4.462947072301388E+04, -3.694819847329738E+04, -5.784781748922467E+00,  1.324156037321898E+01, -6.326790636039414E+00,
2455197.706944444, A.D. 2010-Jan-01 04:58:00.0000,  1.404302789645518E+05,  4.542309222872961E+04, -3.732708571068457E+04, -5.875827110414916E+00,  1.321240455808207E+01, -6.302743377433516E+00,
2455197.707638889, A.D. 2010-Jan-01 04:59:00.0000,  1.400750038570392E+05,  4.621494905090493E+04, -3.770452282027130E+04, -5.966636929780822E+00,  1.318273778962305E+01, -6.278453203211953E+00,
2455197.708333333, A.D. 2010-Jan-01 05:00:00.0000,  1.397142873125235E+05,  4.700501056872085E+04, -3.808049525610125E+04, -6.057207772205760E+00,  1.315256128360440E+01, -6.253921080841227E+00,
2455197.709027778, A.D. 2010-Jan-01 05:01:00.0000,  1.393481437724174E+05,  4.779324623485893E+04, -3.845498853052583E+04, -6.147536212820000E+00,  1.312187627427427E+01, -6.229147986436895E+00,
2455197.709722222, A.D. 2010-Jan-01 05:02:00.0000,  1.389765878833244E+05,  4.857962557660887E+04, -3.882798821472180E+04, -6.237618836810690E+00,  1.309068401431159E+01, -6.204134904724103E+00,
2455197.710416667, A.D. 2010-Jan-01 05:03:00.0000,  1.385996344964324E+05,  4.936411819697256E+04, -3.919947993920677E+04, -6.327452239533583E+00,  1.305898577477072E+01, -6.178882828997907E+00,
2455197.711111111, A.D. 2010-Jan-01 05:04:00.0000,  1.382172986668999E+05,  5.014669377576508E+04, -3.956944939435212E+04, -6.417033026624298E+00,  1.302678284502573E+01, -6.153392761083402E+00,
2455197.711805556, A.D. 2010-Jan-01 05:05:00.0000,  1.378295956532366E+05,  5.092732207071217E+04, -3.993788233089368E+04, -6.506357814109112E+00,  1.299407653271408E+01, -6.127665711295636E+00,
2455197.712500000, A.D. 2010-Jan-01 05:06:00.0000,  1.374365409166755E+05,  5.170597291854423E+04, -4.030476456043982E+04, -6.595423228515295E+00,  1.296086816367992E+01, -6.101702698399344E+00,
2455197.713194444, A.D. 2010-Jan-01 05:07:00.0000,  1.370381501205407E+05,  5.248261623608712E+04, -4.067008195597732E+04, -6.684225906980985E+00,  1.292715908191686E+01, -6.075504749568466E+00,
2455197.713888889, A.D. 2010-Jan-01 05:08:00.0000,  1.366344391296066E+05,  5.325722202134936E+04, -4.103382045237465E+04, -6.772762497364595E+00,  1.289295064951032E+01, -6.049072900345474E+00,
2455197.714583333, A.D. 2010-Jan-01 05:09:00.0000,  1.362254240094521E+05,  5.402976035460587E+04, -4.139596604688282E+04, -6.861029658353738E+00,  1.285824424657940E+01, -6.022408194600519E+00,
2455197.715277778, A.D. 2010-Jan-01 05:10:00.0000,  1.358111210258069E+05,  5.480020139947834E+04, -4.175650479963391E+04, -6.949024059573724E+00,  1.282304127121830E+01, -5.995511684490361E+00,
2455197.715972222, A.D. 2010-Jan-01 05:11:00.0000,  1.353915466438927E+05,  5.556851540401176E+04, -4.211542283413692E+04, -7.036742381695542E+00,  1.278734313943727E+01, -5.968384430417123E+00,
2455197.716666667, A.D. 2010-Jan-01 05:12:00.0000,  1.349667175277564E+05,  5.633467270174788E+04, -4.247270633777138E+04, -7.124181316543407E+00,  1.275115128510310E+01, -5.941027500986847E+00,
2455197.717361111, A.D. 2010-Jan-01 05:13:00.0000,  1.345366505395988E+05,  5.709864371279453E+04, -4.282834156227817E+04, -7.211337567201824E+00,  1.271446715987921E+01, -5.913441972967878E+00,
2455197.718055556, A.D. 2010-Jan-01 05:14:00.0000,  1.341013627390946E+05,  5.786039894489179E+04, -4.318231482424814E+04, -7.298207848122188E+00,  1.267729223316523E+01, -5.885628931249029E+00,
2455197.718750000, A.D. 2010-Jan-01 05:15:00.0000,  1.336608713827081E+05,  5.861990899447431E+04, -4.353461250560803E+04, -7.384788885228907E+00,  1.263962799203617E+01, -5.857589468797594E+00,
2455197.719444444, A.D. 2010-Jan-01 05:16:00.0000,  1.332151939230012E+05,  5.937714454772991E+04, -4.388522105410394E+04, -7.471077416025060E+00,  1.260147594118113E+01, -5.829324686617157E+00,
2455197.720138889, A.D. 2010-Jan-01 05:17:00.0000,  1.327643480079354E+05,  6.013207638165469E+04, -4.423412698378217E+04, -7.557070189697575E+00,  1.256283760284160E+01, -5.800835693705225E+00,
2455197.720833333, A.D. 2010-Jan-01 05:18:00.0000,  1.323083514801683E+05,  6.088467536510424E+04, -4.458131687546764E+04, -7.642763967221944E+00,  1.252371451674929E+01, -5.772123607010676E+00,
2455197.721527778, A.D. 2010-Jan-01 05:19:00.0000,  1.318472223763424E+05,  6.163491245984118E+04, -4.492677737723970E+04, -7.728155521466448E+00,  1.248410824006353E+01, -5.743189551391032E+00,
2455197.722222222, A.D. 2010-Jan-01 05:20:00.0000,  1.313809789263688E+05,  6.238275872157893E+04, -4.527049520490531E+04, -7.813241637295936E+00,  1.244402034730824E+01, -5.714034659569544E+00,
2455197.722916667, A.D. 2010-Jan-01 05:21:00.0000,  1.309096395527040E+05,  6.312818530102177E+04, -4.561245714246974E+04, -7.898019111675092E+00,  1.240345243030852E+01, -5.684660072092119E+00,
2455197.723611111, A.D. 2010-Jan-01 05:22:00.0000,  1.304332228696216E+05,  6.387116344490086E+04, -4.595265004260460E+04, -7.982484753771269E+00,  1.236240609812672E+01, -5.655066937284047E+00,
2455197.724305556, A.D. 2010-Jan-01 05:23:00.0000,  1.299517476824760E+05,  6.461166449700664E+04, -4.629106082711331E+04, -8.066635385056793E+00,  1.232088297699815E+01, -5.625256411206573E+00,
2455197.725000000, A.D. 2010-Jan-01 05:24:00.0000,  1.294652329869618E+05,  6.534965989921722E+04, -4.662767648739397E+04, -8.150467839410856E+00,  1.227888471026638E+01, -5.595229657613283E+00,
2455197.725694444, A.D. 2010-Jan-01 05:25:00.0000,  1.289736979683660E+05,  6.608512119252294E+04, -4.696248408489956E+04, -8.233978963220872E+00,  1.223641295831803E+01, -5.564987847906329E+00,
2455197.726388889, A.D. 2010-Jan-01 05:26:00.0000,  1.284771620008147E+05,  6.681802001804706E+04, -4.729547075159555E+04, -8.317165615483386E+00,  1.219346939851730E+01, -5.534532161092478E+00,
2455197.727083333, A.D. 2010-Jan-01 05:27:00.0000,  1.279756446465133E+05,  6.754832811806227E+04, -4.762662369041485E+04, -8.400024667904505E+00,  1.215005572513992E+01, -5.503863783738989E+00,
2455197.727777778, A.D. 2010-Jan-01 05:28:00.0000,  1.274691656549812E+05,  6.827601733700356E+04, -4.795593017571013E+04, -8.482553004999835E+00,  1.210617364930676E+01, -5.472983909929328E+00,
2455197.728472222, A.D. 2010-Jan-01 05:29:00.0000,  1.269577449622800E+05,  6.900105962247682E+04, -4.828337755370341E+04, -8.564747524193951E+00,  1.206182489891711E+01, -5.441893741218722E+00,
2455197.729166667, A.D. 2010-Jan-01 05:30:00.0000,  1.264414026902361E+05,  6.972342702626360E+04, -4.860895324293309E+04, -8.646605135919382E+00,  1.201701121858136E+01, -5.410594486589527E+00,
2455197.729861111, A.D. 2010-Jan-01 05:31:00.0000,  1.259201591456571E+05,  7.044309170532170E+04, -4.893264473469819E+04, -8.728122763715122E+00,  1.197173436955348E+01, -5.379087362406459E+00,
2455197.730555556, A.D. 2010-Jan-01 05:32:00.0000,  1.253940348195429E+05,  7.116002592278174E+04, -4.925443959349996E+04, -8.809297344324641E+00,  1.192599612966299E+01, -5.347373592371641E+00,
2455197.731250000, A.D. 2010-Jan-01 05:33:00.0000,  1.248630503862899E+05,  7.187420204893975E+04, -4.957432545748079E+04, -8.890125827793435E+00,  1.187979829324651E+01, -5.315454407479504E+00,
2455197.731944445, A.D. 2010-Jan-01 05:34:00.0000,  1.243272267028906E+05,  7.258559256224538E+04, -4.989229003886038E+04, -8.970605177566098E+00,  1.183314267107899E+01, -5.283331045971519E+00,
2455197.732638889, A.D. 2010-Jan-01 05:35:00.0000,  1.237865848081262E+05,  7.329417005028622E+04, -5.020832112436915E+04, -9.050732370582876E+00,  1.178603109030447E+01, -5.251004753290768E+00,
2455197.733333333, A.D. 2010-Jan-01 05:36:00.0000,  1.232411459217542E+05,  7.399990721076784E+04, -5.052240657567907E+04, -9.130504397375782E+00,  1.173846539436651E+01, -5.218476782036371E+00,
2455197.734027778, A.D. 2010-Jan-01 05:37:00.0000,  1.226909314436903E+05,  7.470277685248964E+04, -5.083453432983152E+04, -9.209918262164203E+00,  1.169044744293820E+01, -5.185748391917745E+00,
2455197.734722222, A.D. 2010-Jan-01 05:38:00.0000,  1.221359629531838E+05,  7.540275189631653E+04, -5.114469239966270E+04, -9.288970982950017E+00,  1.164197911185176E+01, -5.152820849708707E+00,
2455197.735416667, A.D. 2010-Jan-01 05:39:00.0000,  1.215762622079881E+05,  7.609980537614641E+04, -5.145286887422595E+04, -9.367659591612261E+00,  1.159306229302778E+01, -5.119695429201435E+00,
2455197.736111111, A.D. 2010-Jan-01 05:40:00.0000,  1.210118511435252E+05,  7.679391043987325E+04, -5.175905191921158E+04, -9.445981134001260E+00,  1.154369889440409E+01, -5.086373411160260E+00,
2455197.736805555, A.D. 2010-Jan-01 05:41:00.0000,  1.204427518720446E+05,  7.748504035034601E+04, -5.206322977736373E+04, -9.523932670032321E+00,  1.149389083986421E+01, -5.052856083275320E+00,
2455197.737500000, A.D. 2010-Jan-01 05:42:00.0000,  1.198689866817765E+05,  7.817316848632325E+04, -5.236539076889458E+04, -9.601511273778927E+00,  1.144364006916546E+01, -5.019144740116064E+00,
2455197.738194444, A.D. 2010-Jan-01 05:43:00.0000,  1.192905780360799E+05,  7.885826834342336E+04, -5.266552329189568E+04, -9.678714033565418E+00,  1.139294853786662E+01, -4.985240683084592E+00,
2455197.738888889, A.D. 2010-Jan-01 05:44:00.0000,  1.187075485725841E+05,  7.954031353507057E+04, -5.296361582274656E+04, -9.755538052059222E+00,  1.134181821725535E+01, -4.951145220368856E+00,
2455197.739583333, A.D. 2010-Jan-01 05:45:00.0000,  1.181199211023262E+05,  8.021927779343625E+04, -5.325965691652035E+04, -9.831980446362588E+00,  1.129025109427507E+01, -4.916859666895732E+00,
2455197.740277778, A.D. 2010-Jan-01 05:46:00.0000,  1.175277186088816E+05,  8.089513497037636E+04, -5.355363520738683E+04, -9.908038348103815E+00,  1.123824917145159E+01, -4.882385344283905E+00,
2455197.740972222, A.D. 2010-Jan-01 05:47:00.0000,  1.169309642474899E+05,  8.156785903836397E+04, -5.384553940901250E+04, -9.983708903528029E+00,  1.118581446681935E+01, -4.847723580796652E+00,
2455197.741666667, A.D. 2010-Jan-01 05:48:00.0000,  1.163296813441754E+05,  8.223742409141763E+04, -5.413535831495776E+04, -1.005898927358742E+01,  1.113294901384722E+01, -4.812875711294454E+00,
2455197.742361111, A.D. 2010-Jan-01 05:49:00.0000,  1.157238933948617E+05,  8.290380434602521E+04, -5.442308079907140E+04, -1.013387663403107E+01,  1.107965486136405E+01, -4.777843077187476E+00,
2455197.743055556, A.D. 2010-Jan-01 05:50:00.0000,  1.151136240644813E+05,  8.356697414206325E+04, -5.470869581588211E+04, -1.020836817549418E+01,  1.102593407348374E+01, -4.742627026387906E+00,
2455197.743750000, A.D. 2010-Jan-01 05:51:00.0000,  1.144988971860798E+05,  8.422690794371170E+04, -5.499219240098716E+04, -1.028246110358692E+01,  1.097178872953004E+01, -4.707228913262147E+00,
2455197.744444444, A.D. 2010-Jan-01 05:52:00.0000,  1.138797367599149E+05,  8.488358034036450E+04, -5.527355967143826E+04, -1.035615263898276E+01,  1.091722092396096E+01, -4.671650098582884E+00,
2455197.745138889, A.D. 2010-Jan-01 05:53:00.0000,  1.132561669525495E+05,  8.553696604753507E+04, -5.555278682612445E+04, -1.042944001750621E+01,  1.086223276629278E+01, -4.635891949480990E+00,
2455197.745833333, A.D. 2010-Jan-01 05:54:00.0000,  1.126282120959405E+05,  8.618703990775766E+04, -5.582986314615216E+04, -1.050232049022027E+01,  1.080682638102378E+01, -4.599955839397317E+00,
2455197.746527778, A.D. 2010-Jan-01 05:55:00.0000,  1.119958966865218E+05,  8.683377689148409E+04, -5.610477799522240E+04, -1.057479132351316E+01,  1.075100390755756E+01, -4.563843148034342E+00,
2455197.747222222, A.D. 2010-Jan-01 05:56:00.0000,  1.113592453842817E+05,  8.747715209797544E+04, -5.637752082000489E+04, -1.064684979918476E+01,  1.069476750012603E+01, -4.527555261307676E+00,
2455197.747916667, A.D. 2010-Jan-01 05:57:00.0000,  1.107182830118365E+05,  8.811714075618978E+04, -5.664808115050958E+04, -1.071849321453242E+01,  1.063811932771207E+01, -4.491093571297441E+00,
2455197.748611111, A.D. 2010-Jan-01 05:58:00.0000,  1.100730345534971E+05,  8.875371822566465E+04, -5.691644860045480E+04, -1.078971888243638E+01,  1.058106157397176E+01, -4.454459476199509E+00,
2455197.749305556, A.D. 2010-Jan-01 05:59:00.0000,  1.094235251543325E+05,  8.938685999739522E+04, -5.718261286763300E+04, -1.086052413144460E+01,  1.052359643715640E+01, -4.417654380276622E+00,
2455197.750000000, A.D. 2010-Jan-01 06:00:00.0000,  1.087697801192263E+05,  9.001654169470764E+04, -5.744656373427314E+04, -1.093090630585718E+01,  1.046572613003406E+01, -4.380679693809367E+00,
2455197.750694444, A.D. 2010-Jan-01 06:01:00.0000,  1.081118249119294E+05,  9.064273907412770E+04, -5.770829106740028E+04, -1.100086276581024E+01,  1.040745287981085E+01, -4.343536833047031E+00,
2455197.751388889, A.D. 2010-Jan-01 06:02:00.0000,  1.074496851541078E+05,  9.126542802624470E+04, -5.796778481919233E+04, -1.107039088735935E+01,  1.034877892805183E+01, -4.306227220158313E+00,
2455197.752083333, A.D. 2010-Jan-01 06:03:00.0000,  1.067833866243840E+05,  9.188458457657063E+04, -5.822503502733364E+04, -1.113948806256240E+01,  1.028970653060160E+01, -4.268752283181927E+00,
2455197.752777778, A.D. 2010-Jan-01 06:04:00.0000,  1.061129552573751E+05,  9.250018488639455E+04, -5.848003181536574E+04, -1.120815169956208E+01,  1.023023795750456E+01, -4.231113455977064E+00,
2455197.753472222, A.D. 2010-Jan-01 06:05:00.0000,  1.054384171427252E+05,  9.311220525363217E+04, -5.873276539303511E+04, -1.127637922266772E+01,  1.017037549292476E+01, -4.193312178173727E+00,
2455197.754166667, A.D. 2010-Jan-01 06:06:00.0000,  1.047597985241327E+05,  9.372062211367063E+04, -5.898322605663786E+04, -1.134416807243680E+01,  1.011012143506551E+01, -4.155349895122954E+00,
2455197.754861111, A.D. 2010-Jan-01 06:07:00.0000,  1.040771257983728E+05,  9.432541204020841E+04, -5.923140418936161E+04, -1.141151570575586E+01,  1.004947809608863E+01, -4.117228057846898E+00,
2455197.755555556, A.D. 2010-Jan-01 06:08:00.0000,  1.033904255143160E+05,  9.492655174609051E+04, -5.947729026162414E+04, -1.147841959592092E+01,  9.988447802033328E+00, -4.078948122988796E+00,
2455197.756250000, A.D. 2010-Jan-01 06:09:00.0000,  1.026997243719407E+05,  9.552401808413841E+04, -5.972087483140922E+04, -1.154487723271744E+01,  9.927032892734809E+00, -4.040511552762820E+00,
2455197.756944444, A.D. 2010-Jan-01 06:10:00.0000,  1.020050492213413E+05,  9.611778804797572E+04, -5.996214854459936E+04, -1.161088612249982E+01,  9.865235721742513E+00, -4.001919814903780E+00,
2455197.757638889, A.D. 2010-Jan-01 06:11:00.0000,  1.013064270617321E+05,  9.670783877284823E+04, -6.020110213530551E+04, -1.167644378827026E+01,  9.803058656238052E+00, -3.963174382616747E+00,
2455197.758333333, A.D. 2010-Jan-01 06:12:00.0000,  1.006038850404457E+05,  9.729414753643966E+04, -6.043772642619372E+04, -1.174154776975733E+01,  9.740504076952817E+00, -3.924276734526513E+00,
2455197.759027778, A.D. 2010-Jan-01 06:13:00.0000,  9.989745045192746E+04,  9.787669175968203E+04, -6.067201232880896E+04, -1.180619562349384E+01,  9.677574378085254E+00, -3.885228354626968E+00,
2455197.759722222, A.D. 2010-Jan-01 06:14:00.0000,  9.918715073672451E+04,  9.845544900756104E+04, -6.090395084389551E+04, -1.187038492289438E+01,  9.614271967217828E+00, -3.846030732230332E+00,
2455197.760416667, A.D. 2010-Jan-01 06:15:00.0000,  9.847301348047076E+04,  9.903039698991700E+04, -6.113353306171477E+04, -1.193411325833227E+01,  9.550599265233693E+00, -3.806685361916290E+00,
2455197.761111111, A.D. 2010-Jan-01 06:16:00.0000,  9.775506641286712E+04,  9.960151356224001E+04, -6.136075016235960E+04, -1.199737823721600E+01,  9.486558706232973E+00, -3.767193743480987E+00,
2455197.761805556, A.D. 2010-Jan-01 06:17:00.0000,  9.703333740665700E+04,  1.001687767264606E+05, -6.158559341606588E+04, -1.206017748406525E+01,  9.422152737448821E+00, -3.727557381885940E+00,
2455197.762500000, A.D. 2010-Jan-01 06:18:00.0000,  9.630785447659735E+04,  1.007321646317352E+05, -6.180805418352085E+04, -1.212250864058636E+01,  9.357383819163076E+00, -3.687777787206799E+00,
2455197.763194445, A.D. 2010-Jan-01 06:19:00.0000,  9.557864577842537E+04,  1.012916555752265E+05, -6.202812391616845E+04, -1.218436936574731E+01,  9.292254424621685E+00, -3.647856474582021E+00,
2455197.763888889, A.D. 2010-Jan-01 06:20:00.0000,  9.484573960782040E+04,  1.018472280028786E+05, -6.224579415651148E+04, -1.224575733585219E+01,  9.226767039949742E+00, -3.607794964161416E+00,
2455197.764583333, A.D. 2010-Jan-01 06:21:00.0000,  9.410916439936162E+04,  1.023988605101877E+05, -6.246105653841082E+04, -1.230667024461519E+01,  9.160924164066284E+00, -3.567594781054591E+00,
2455197.765277778, A.D. 2010-Jan-01 06:22:00.0000,  9.336894872548117E+04,  1.029465318429665E+05, -6.267390278738141E+04, -1.236710580323409E+01,  9.094728308598715E+00, -3.527257455279271E+00,
2455197.765972222, A.D. 2010-Jan-01 06:23:00.0000,  9.262512129541306E+04,  1.034902208981045E+05, -6.288432472088523E+04, -1.242706174046323E+01,  9.028181997796985E+00, -3.486784521709516E+00,
2455197.766666667, A.D. 2010-Jan-01 06:24:00.0000,  9.187771095413750E+04,  1.040299067243229E+05, -6.309231424862108E+04, -1.248653580268602E+01,  8.961287768447411E+00, -3.446177520023829E+00,
2455197.767361111, A.D. 2010-Jan-01 06:25:00.0000,  9.112674668132102E+04,  1.045655685229237E+05, -6.329786337281126E+04, -1.254552575398687E+01,  8.894048169786231E+00, -3.405437994653152E+00,
2455197.768055555, A.D. 2010-Jan-01 06:26:00.0000,  9.037225759025228E+04,  1.050971856485348E+05, -6.350096418848528E+04, -1.260402937622276E+01,  8.826465763412831E+00, -3.364567494728752E+00,
2455197.768750000, A.D. 2010-Jan-01 06:27:00.0000,  8.961427292677353E+04,  1.056247376098484E+05, -6.370160888376017E+04, -1.266204446909410E+01,  8.758543123202688E+00, -3.323567574030003E+00,
2455197.769444444, A.D. 2010-Jan-01 06:28:00.0000,  8.885282206820797E+04,  1.061482040703556E+05, -6.389978974011786E+04, -1.271956885021532E+01,  8.690282835220007E+00, -3.282439790932056E+00,
2455197.770138889, A.D. 2010-Jan-01 06:29:00.0000,  8.808793452228277E+04,  1.066675648490747E+05, -6.409549913267941E+04, -1.277660035518478E+01,  8.621687497630042E+00, -3.241185708353411E+00,
2455197.770833333, A.D. 2010-Jan-01 06:30:00.0000,  8.731963992604789E+04,  1.071827999212747E+05, -6.428872953047589E+04, -1.283313683765425E+01,  8.552759720611173E+00, -3.199806893703377E+00,
2455197.771527778, A.D. 2010-Jan-01 06:31:00.0000,  8.654796804479089E+04,  1.076938894191936E+05, -6.447947349671640E+04, -1.288917616939791E+01,  8.483502126266607E+00, -3.158304918829421E+00,
2455197.772222222, A.D. 2010-Jan-01 06:32:00.0000,  8.577294877094754E+04,  1.082008136327511E+05, -6.466772368905271E+04, -1.294471624038077E+01,  8.413917348535868E+00, -3.116681359964434E+00,
2455197.772916667, A.D. 2010-Jan-01 06:33:00.0000,  8.499461212300816E+04,  1.087035530102562E+05, -6.485347285984077E+04, -1.299975495882666E+01,  8.344008033105927E+00, -3.074937797673871E+00,
2455197.773611111, A.D. 2010-Jan-01 06:34:00.0000,  8.421298824442032E+04,  1.092020881591091E+05, -6.503671385639915E+04, -1.305429025128569E+01,  8.273776837322096E+00, -3.033075816802802E+00,
2455197.774305556, A.D. 2010-Jan-01 06:35:00.0000,  8.342810740248706E+04,  1.096963998464984E+05, -6.521743962126415E+04, -1.310832006270117E+01,  8.203226430098558E+00, -2.991097006422850E+00,
2455197.775000000, A.D. 2010-Jan-01 06:36:00.0000,  8.263999998726134E+04,  1.101864690000924E+05, -6.539564319244187E+04, -1.316184235647607E+01,  8.132359491828716E+00, -2.949002959779049E+00,
2455197.775694444, A.D. 2010-Jan-01 06:37:00.0000,  8.184869651043657E+04,  1.106722767087250E+05, -6.557131770365695E+04, -1.321485511453898E+01,  8.061178714295142E+00, -2.906795274236574E+00,
2455197.776388889, A.D. 2010-Jan-01 06:38:00.0000,  8.105422760423296E+04,  1.111538042230766E+05, -6.574445638459823E+04, -1.326735633740948E+01,  7.989686800579308E+00, -2.864475551227389E+00,
2455197.777083333, A.D. 2010-Jan-01 06:39:00.0000,  8.025662402028024E+04,  1.116310329563493E+05, -6.591505256116117E+04, -1.331934404426314E+01,  7.917886464971016E+00, -2.822045396196798E+00,
2455197.777777778, A.D. 2010-Jan-01 06:40:00.0000,  7.945591662849631E+04,  1.121039444849361E+05, -6.608309965568692E+04, -1.337081627299588E+01,  7.845780432877540E+00, -2.779506418549885E+00,
2455197.778472222, A.D. 2010-Jan-01 06:41:00.0000,  7.865213641596213E+04,  1.125725205490862E+05, -6.624859118719847E+04, -1.342177108028789E+01,  7.773371440732475E+00, -2.736860231597863E+00,
2455197.779166667, A.D. 2010-Jan-01 06:42:00.0000,  7.784531448579265E+04,  1.130367430535631E+05, -6.641152077163331E+04, -1.347220654166702E+01,  7.700662235904331E+00, -2.694108452504330E+00,
2455197.779861111, A.D. 2010-Jan-01 06:43:00.0000,  7.703548205600421E+04,  1.134965940682982E+05, -6.657188212207292E+04, -1.352212075157169E+01,  7.627655576604827E+00, -2.651252702231427E+00,
2455197.780555556, A.D. 2010-Jan-01 06:44:00.0000,  7.622267045837799E+04,  1.139520558290385E+05, -6.672966904896917E+04, -1.357151182341324E+01,  7.554354231796900E+00, -2.608294605485891E+00,
2455197.781250000, A.D. 2010-Jan-01 06:45:00.0000,  7.540691113731969E+04,  1.144031107379890E+05, -6.688487546036730E+04, -1.362037788963781E+01,  7.480760981102462E+00, -2.565235790665027E+00,
2455197.781944444, A.D. 2010-Jan-01 06:46:00.0000,  7.458823564871572E+04,  1.148497413644498E+05, -6.703749536212576E+04, -1.366871710178768E+01,  7.406878614709854E+00, -2.522077889802580E+00,
2455197.782638889, A.D. 2010-Jan-01 06:47:00.0000,  7.376667565878551E+04,  1.152919304454466E+05, -6.718752285813275E+04, -1.371652763056214E+01,  7.332709933281029E+00, -2.478822538514505E+00,
2455197.783333333, A.D. 2010-Jan-01 06:48:00.0000,  7.294226294293031E+04,  1.157296608863568E+05, -6.733495215051954E+04, -1.376380766587776E+01,  7.258257747858489E+00, -2.435471375944668E+00,
2455197.784027778, A.D. 2010-Jan-01 06:49:00.0000,  7.211502938457836E+04,  1.161629157615295E+05, -6.747977753987054E+04, -1.381055541692829E+01,  7.183524879771898E+00, -2.392026044710422E+00,
2455197.784722222, A.D. 2010-Jan-01 06:50:00.0000,  7.128500697402655E+04,  1.165916783148999E+05, -6.762199342542999E+04, -1.385676911224386E+01,  7.108514160544471E+00, -2.348488190848123E+00,
2455197.785416667, A.D. 2010-Jan-01 06:51:00.0000,  7.045222780727825E+04,  1.170159319605978E+05, -6.776159430530557E+04, -1.390244699974985E+01,  7.033228431799060E+00, -2.304859463758531E+00,
2455197.786111111, A.D. 2010-Jan-01 06:52:00.0000,  6.961672408487817E+04,  1.174356602835513E+05, -6.789857477666851E+04, -1.394758734682511E+01,  6.957670545163992E+00, -2.261141516152139E+00,
2455197.786805556, A.D. 2010-Jan-01 06:53:00.0000,  6.877852811074309E+04,  1.178508470400839E+05, -6.803292953595067E+04, -1.399218844035972E+01,  6.881843362178612E+00, -2.217336003994397E+00,
2455197.787500000, A.D. 2010-Jan-01 06:54:00.0000,  6.793767229098972E+04,  1.182614761585064E+05, -6.816465337903802E+04, -1.403624858681222E+01,  6.805749754198596E+00, -2.173444586450862E+00,
