

*******************************************************************************
Ephemeris / WWW_USER Fri Nov 19 13:39:11 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Epimetheus (611)                {source: sat415_merged_DE437}
Center body name: Saturn (699)                    {source: sat415_merged_DE437}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2010-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2010-Jan-02 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {W-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {W-lon(deg),Dxy(km),Dz(km)}
Center radii    : 60268.0 x 60268.0 x 54364.0 km  {Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2455197.659722222, A.D. 2010-Jan-01 03:50:00.0000,  1.489935633314895E+05,  4.001235409210503E+03, -1.731416013401594E+04, -1.184583463335044E+00,  1.421473322700983E+01, -7.259637965046895E+00,
2455197.660416667, A.D. 2010-Jan-01 03:51:00.0000,  1.489194656922849E+05,  4.854032499555763E+03, -1.774938405640801E+04, -1.285328664000279E+00,  1.421174034386357E+01, -7.247777155310244E+00,
2455197.661111111, A.D. 2010-Jan-01 03:52:00.0000,  1.488393250353110E+05,  5.706632719489900E+03, -1.818388752280492E+04, -1.386016689701364E+00,  1.420817091234997E+01, -7.235622853588175E+00,
2455197.661805556, A.D. 2010-Jan-01 03:53:00.0000,  1.487531449169016E+05,  6.559001482191980E+03, -1.861765293972394E+04, -1.486643346478595E+00,  1.420402513939133E+01, -7.223175596559122E+00,
2455197.662500000, A.D. 2010-Jan-01 03:54:00.0000,  1.486609291449229E+05,  7.411104214015645E+03, -1.905066274626645E+04, -1.587204443912664E+00,  1.419930325721487E+01, -7.210435933676392E+00,
2455197.663194444, A.D. 2010-Jan-01 03:55:00.0000,  1.485626817785551E+05,  8.262906356006795E+03, -1.948289941488349E+04, -1.687695795326363E+00,  1.419400552333168E+01, -7.197404427136584E+00,
2455197.663888889, A.D. 2010-Jan-01 03:56:00.0000,  1.484584071280616E+05,  9.114373365419944E+03, -1.991434545213940E+04, -1.788113217985911E+00,  1.418813222051427E+01, -7.184081651847314E+00,
2455197.664583333, A.D. 2010-Jan-01 03:57:00.0000,  1.483481097545465E+05,  9.965470717233216E+03, -2.034498339947346E+04, -1.888452533301938E+00,  1.418168365677263E+01, -7.170468195394226E+00,
2455197.665277778, A.D. 2010-Jan-01 03:58:00.0000,  1.482317944697001E+05,  1.081616390566182E+04, -2.077479583395962E+04, -1.988709567030063E+00,  1.417466016532898E+01, -7.156564658007321E+00,
2455197.665972222, A.D. 2010-Jan-01 03:59:00.0000,  1.481094663355318E+05,  1.166641844567003E+04, -2.120376536906408E+04, -2.088880149471090E+00,  1.416706210459098E+01, -7.142371652526569E+00,
2455197.666666667, A.D. 2010-Jan-01 04:00:00.0000,  1.479811306640917E+05,  1.251619987448141E+04, -2.163187465540087E+04, -2.188960115670784E+00,  1.415888985812360E+01, -7.127889804366848E+00,
2455197.667361111, A.D. 2010-Jan-01 04:01:00.0000,  1.478467930171798E+05,  1.336547375308740E+04, -2.205910638148526E+04, -2.288945305619233E+00,  1.415014383461957E+01, -7.113119751482187E+00,
2455197.668055556, A.D. 2010-Jan-01 04:02:00.0000,  1.477064592060433E+05,  1.421420566775410E+04, -2.248544327448506E+04, -2.388831564449752E+00,  1.414082446786839E+01, -7.098062144329313E+00,
2455197.668750000, A.D. 2010-Jan-01 04:03:00.0000,  1.475601352910624E+05,  1.506236123152705E+04, -2.291086810096958E+04, -2.488614742637356E+00,  1.413093221672398E+01, -7.082717645830536E+00,
2455197.669444445, A.D. 2010-Jan-01 04:04:00.0000,  1.474078275814232E+05,  1.590990608573414E+04, -2.333536366765654E+04, -2.588290696196754E+00,  1.412046756507090E+01, -7.067086931335945E+00,
2455197.670138889, A.D. 2010-Jan-01 04:05:00.0000,  1.472495426347802E+05,  1.675680590148635E+04, -2.375891282215653E+04, -2.687855286879862E+00,  1.410943102178920E+01, -7.051170688584921E+00,
2455197.670833333, A.D. 2010-Jan-01 04:06:00.0000,  1.470852872569055E+05,  1.760302638117643E+04, -2.418149845371519E+04, -2.787304382372826E+00,  1.409782312071785E+01, -7.034969617666999E+00,
2455197.671527778, A.D. 2010-Jan-01 04:07:00.0000,  1.469150685013272E+05,  1.844853325997531E+04, -2.460310349395305E+04, -2.886633856492536E+00,  1.408564442061681E+01, -7.018484430982038E+00,
2455197.672222222, A.D. 2010-Jan-01 04:08:00.0000,  1.467388936689554E+05,  1.929329230732613E+04, -2.502371091760293E+04, -2.985839589382624E+00,  1.407289550512770E+01, -7.001715853199758E+00,
2455197.672916667, A.D. 2010-Jan-01 04:09:00.0000,  1.465567703076970E+05,  2.013726932843599E+04, -2.544330374324492E+04, -3.084917467708917E+00,  1.405957698273313E+01, -6.984664621218585E+00,
2455197.673611111, A.D. 2010-Jan-01 04:10:00.0000,  1.463687062120585E+05,  2.098043016576512E+04, -2.586186503403880E+04, -3.183863384854349E+00,  1.404568948671461E+01, -6.967331484123866E+00,
2455197.674305555, A.D. 2010-Jan-01 04:11:00.0000,  1.461747094227370E+05,  2.182274070051353E+04, -2.627937789845404E+04, -3.282673241113312E+00,  1.403123367510911E+01, -6.949717203145415E+00,
2455197.675000000, A.D. 2010-Jan-01 04:12:00.0000,  1.459747882261996E+05,  2.266416685410499E+04, -2.669582549099716E+04, -3.381342943885436E+00,  1.401621023066430E+01, -6.931822551614424E+00,
2455197.675694444, A.D. 2010-Jan-01 04:13:00.0000,  1.457689511542515E+05,  2.350467458966829E+04, -2.711119101293649E+04, -3.479868407868767E+00,  1.400061986079237E+01, -6.913648314919722E+00,
2455197.676388889, A.D. 2010-Jan-01 04:14:00.0000,  1.455572069835924E+05,  2.434422991351573E+04, -2.752545771302431E+04, -3.578245555252365E+00,  1.398446329752255E+01, -6.895195290463395E+00,
2455197.677083333, A.D. 2010-Jan-01 04:15:00.0000,  1.453395647353610E+05,  2.518279887661864E+04, -2.793860888821632E+04, -3.676470315908274E+00,  1.396774129745225E+01, -6.876464287615783E+00,
2455197.677777778, A.D. 2010-Jan-01 04:16:00.0000,  1.451160336746684E+05,  2.602034757608000E+04, -2.835062788438832E+04, -3.774538627582873E+00,  1.395045464169688E+01, -6.857456127669822E+00,
2455197.678472222, A.D. 2010-Jan-01 04:17:00.0000,  1.448866233101200E+05,  2.685684215660393E+04, -2.876149809705023E+04, -3.872446436087580E+00,  1.393260413583836E+01, -6.838171643794786E+00,
2455197.679166667, A.D. 2010-Jan-01 04:18:00.0000,  1.446513433933256E+05,  2.769224881196220E+04, -2.917120297205723E+04, -3.970189695488920E+00,  1.391419060987224E+01, -6.818611680989387E+00,
2455197.679861111, A.D. 2010-Jan-01 04:19:00.0000,  1.444102039183989E+05,  2.852653378645734E+04, -2.957972600631814E+04, -4.067764368297909E+00,  1.389521491815355E+01, -6.798777096034267E+00,
2455197.680555556, A.D. 2010-Jan-01 04:20:00.0000,  1.441632151214447E+05,  2.935966337638260E+04, -2.998705074850085E+04, -4.165166425658778E+00,  1.387567793934131E+01, -6.778668757443872E+00,
2455197.681250000, A.D. 2010-Jan-01 04:21:00.0000,  1.439103874800355E+05,  3.019160393147843E+04, -3.039316079973493E+04, -4.262391847537000E+00,  1.385558057634179E+01, -6.758287545417724E+00,
2455197.681944444, A.D. 2010-Jan-01 04:22:00.0000,  1.436517317126766E+05,  3.102232185638568E+04, -3.079803981431125E+04, -4.359436622906617E+00,  1.383492375625035E+01, -6.737634351791074E+00,
2455197.682638889, A.D. 2010-Jan-01 04:23:00.0000,  1.433872587782597E+05,  3.185178361209510E+04, -3.120167150037858E+04, -4.456296749936851E+00,  1.381370843029208E+01, -6.716710079984979E+00,
2455197.683333333, A.D. 2010-Jan-01 04:24:00.0000,  1.431169798755063E+05,  3.267995571739327E+04, -3.160403962063733E+04, -4.552968236178001E+00,  1.379193557376115E+01, -6.695515644955751E+00,
2455197.684027778, A.D. 2010-Jan-01 04:25:00.0000,  1.428409064423984E+05,  3.350680475030504E+04, -3.200512799303000E+04, -4.649447098746582E+00,  1.376960618595880E+01, -6.674051973143851E+00,
2455197.684722222, A.D. 2010-Jan-01 04:26:00.0000,  1.425590501555994E+05,  3.433229734953188E+04, -3.240492049142880E+04, -4.745729364509737E+00,  1.374672129013014E+01, -6.652320002422172E+00,
2455197.685416667, A.D. 2010-Jan-01 04:27:00.0000,  1.422714229298640E+05,  3.515640021588674E+04, -3.280340104631997E+04, -4.841811070268872E+00,  1.372328193339964E+01, -6.630320682043747E+00,
2455197.686111111, A.D. 2010-Jan-01 04:28:00.0000,  1.419780369174357E+05,  3.597908011372473E+04, -3.320055364548501E+04, -4.937688262942525E+00,  1.369928918670535E+01, -6.608054972588891E+00,
2455197.686805556, A.D. 2010-Jan-01 04:29:00.0000,  1.416789045074352E+05,  3.680030387237002E+04, -3.359636233467871E+04, -5.033356999748447E+00,  1.367474414473188E+01, -6.585523845911759E+00,
2455197.687500000, A.D. 2010-Jan-01 04:30:00.0000,  1.413740383252364E+05,  3.762003838753849E+04, -3.399081121830401E+04, -5.128813348384892E+00,  1.364964792584214E+01, -6.562728285086338E+00,
2455197.688194444, A.D. 2010-Jan-01 04:31:00.0000,  1.410634512318325E+05,  3.843825062275648E+04, -3.438388446008349E+04, -5.224053387211095E+00,  1.362400167200781E+01, -6.539669284351895E+00,
2455197.688888889, A.D. 2010-Jan-01 04:32:00.0000,  1.407471563231906E+05,  3.925490761077510E+04, -3.477556628372768E+04, -5.319073205426936E+00,  1.359780654873862E+01, -6.516347849057844E+00,
2455197.689583333, A.D. 2010-Jan-01 04:33:00.0000,  1.404251669295965E+05,  4.006997645498034E+04, -3.516584097359997E+04, -5.413868903251768E+00,  1.357106374501033E+01, -6.492764995608079E+00,
2455197.690277778, A.D. 2010-Jan-01 04:34:00.0000,  1.400974966149875E+05,  4.088342433079897E+04, -3.555469287537828E+04, -5.508436592102411E+00,  1.354377447319162E+01, -6.468921751404748E+00,
2455197.690972222, A.D. 2010-Jan-01 04:35:00.0000,  1.397641591762756E+05,  4.169521848709977E+04, -3.594210639671309E+04, -5.602772394770288E+00,  1.351593996896962E+01, -6.444819154791508E+00,
2455197.691666667, A.D. 2010-Jan-01 04:36:00.0000,  1.394251686426597E+05,  4.250532624759042E+04, -3.632806600788240E+04, -5.696872445597707E+00,  1.348756149127435E+01, -6.420458254996212E+00,
2455197.692361111, A.D. 2010-Jan-01 04:37:00.0000,  1.390805392749273E+05,  4.331371501220976E+04, -3.671255624244291E+04, -5.790732890653262E+00,  1.345864032220187E+01, -6.395840112073090E+00,
2455197.693055556, A.D. 2010-Jan-01 04:38:00.0000,  1.387302855647454E+05,  4.412035225851544E+04, -3.709556169787791E+04, -5.884349887906353E+00,  1.342917776693638E+01, -6.370965796844398E+00,
2455197.693750000, A.D. 2010-Jan-01 04:39:00.0000,  1.383744222339418E+05,  4.492520554306685E+04, -3.747706703624165E+04, -5.977719607400810E+00,  1.339917515367099E+01, -6.345836390841540E+00,
2455197.694444444, A.D. 2010-Jan-01 04:40:00.0000,  1.380129642337750E+05,  4.572824250280316E+04, -3.785705698479999E+04, -6.070838231427620E+00,  1.336863383352739E+01, -6.320452986245686E+00,
2455197.695138889, A.D. 2010-Jan-01 04:41:00.0000,  1.376459267441940E+05,  4.652943085641677E+04, -3.823551633666767E+04, -6.163701954696730E+00,  1.333755518047440E+01, -6.294816685827866E+00,
2455197.695833333, A.D. 2010-Jan-01 04:42:00.0000,  1.372733251730890E+05,  4.732873840572145E+04, -3.861242995144192E+04, -6.256306984507929E+00,  1.330594059124527E+01, -6.268928602888574E+00,
2455197.696527778, A.D. 2010-Jan-01 04:43:00.0000,  1.368951751555297E+05,  4.812613303701588E+04, -3.898778275583232E+04, -6.348649540920795E+00,  1.327379148525393E+01, -6.242789861196865E+00,
2455197.697222222, A.D. 2010-Jan-01 04:44:00.0000,  1.365114925529954E+05,  4.892158272244188E+04, -3.936155974428712E+04, -6.440725856923700E+00,  1.324110930450999E+01, -6.216401594928962E+00,
2455197.697916667, A.D. 2010-Jan-01 04:45:00.0000,  1.361222934525942E+05,  4.971505552133748E+04, -3.973374597961584E+04, -6.532532178601854E+00,  1.320789551353278E+01, -6.189764948606370E+00,
2455197.698611111, A.D. 2010-Jan-01 04:46:00.0000,  1.357275941662717E+05,  5.050651958158509E+04, -4.010432659360807E+04, -6.624064765304391E+00,  1.317415159926406E+01, -6.162881077033508E+00,
2455197.699305556, A.D. 2010-Jan-01 04:47:00.0000,  1.353274112300106E+05,  5.129594314095403E+04, -4.047328678764858E+04, -6.715319889810481E+00,  1.313987907097982E+01, -6.135751145234875E+00,
2455197.700000000, A.D. 2010-Jan-01 04:48:00.0000,  1.349217614030200E+05,  5.208329452843799E+04, -4.084061183332864E+04, -6.806293838494453E+00,  1.310507946020081E+01, -6.108376328391727E+00,
2455197.700694445, A.D. 2010-Jan-01 04:49:00.0000,  1.345106616669144E+05,  5.286854216558702E+04, -4.120628707305349E+04, -6.896982911489932E+00,  1.306975432060211E+01, -6.080757811778299E+00,
2455197.701388889, A.D. 2010-Jan-01 04:50:00.0000,  1.340941292248833E+05,  5.365165456783397E+04, -4.157029792064604E+04, -6.987383422852974E+00,  1.303390522792152E+01, -6.052896790697570E+00,
2455197.702083333, A.D. 2010-Jan-01 04:51:00.0000,  1.336721815008514E+05,  5.443260034581552E+04, -4.193262986194660E+04, -7.077491700724190E+00,  1.299753377986693E+01, -6.024794470416558E+00,
2455197.702777778, A.D. 2010-Jan-01 04:52:00.0000,  1.332448361386281E+05,  5.521134820668768E+04, -4.229326845540879E+04, -7.167304087489846E+00,  1.296064159602260E+01, -5.996452066101184E+00,
2455197.703472222, A.D. 2010-Jan-01 04:53:00.0000,  1.328121110010486E+05,  5.598786695543531E+04, -4.265219933269152E+04, -7.256816939941941E+00,  1.292323031775442E+01, -5.967870802750672E+00,
2455197.704166667, A.D. 2010-Jan-01 04:54:00.0000,  1.323740241691040E+05,  5.676212549617636E+04, -4.300940819924702E+04, -7.346026629437250E+00,  1.288530160811401E+01, -5.939051915131537E+00,
2455197.704861111, A.D. 2010-Jan-01 04:55:00.0000,  1.319305939410635E+05,  5.753409283346003E+04, -4.336488083490486E+04, -7.434929542055312E+00,  1.284685715174194E+01, -5.909996647711117E+00,
2455197.705555555, A.D. 2010-Jan-01 04:56:00.0000,  1.314818388315857E+05,  5.830373807355914E+04, -4.371860309445199E+04, -7.523522078755377E+00,  1.280789865476983E+01, -5.880706254590694E+00,
2455197.706250000, A.D. 2010-Jan-01 04:57:00.0000,  1.310277775708215E+05,  5.907103042575669E+04, -4.407056090820878E+04, -7.611800655532281E+00,  1.276842784472140E+01, -5.851181999438184E+00,
2455197.706944444, A.D. 2010-Jan-01 04:58:00.0000,  1.305684291035069E+05,  5.983593920362638E+04, -4.442074028260098E+04, -7.699761703571261E+00,  1.272844647041262E+01, -5.821425155420420E+00,
2455197.707638889, A.D. 2010-Jan-01 04:59:00.0000,  1.301038125880474E+05,  6.059843382630707E+04, -4.476912730072762E+04, -7.787401669401677E+00,  1.268795630185073E+01, -5.791437005135021E+00,
2455197.708333333, A.D. 2010-Jan-01 05:00:00.0000,  1.296339473955927E+05,  6.135848381977135E+04, -4.511570812292483E+04, -7.874717015049670E+00,  1.264695913013235E+01, -5.761218840541861E+00,
2455197.709027778, A.D. 2010-Jan-01 05:01:00.0000,  1.291588531091022E+05,  6.211605881808759E+04, -4.546046898732541E+04, -7.961704218189706E+00,  1.260545676734063E+01, -5.730771962894141E+00,
2455197.709722222, A.D. 2010-Jan-01 05:02:00.0000,  1.286785495224013E+05,  6.287112856467621E+04, -4.580339621041447E+04, -8.048359772295029E+00,  1.256345104644134E+01, -5.700097682669063E+00,
2455197.710416667, A.D. 2010-Jan-01 05:03:00.0000,  1.281930566392297E+05,  6.362366291355947E+04, -4.614447618758072E+04, -8.134680186787014E+00,  1.252094382117806E+01, -5.669197319498125E+00,
2455197.711111111, A.D. 2010-Jan-01 05:04:00.0000,  1.277023946722796E+05,  6.437363183060491E+04, -4.648369539366363E+04, -8.220661987183380E+00,  1.247793696596643E+01, -5.638072202097043E+00,
2455197.711805556, A.D. 2010-Jan-01 05:05:00.0000,  1.272065840422254E+05,  6.512100539476245E+04, -4.682104038349639E+04, -8.306301715245304E+00,  1.243443237578741E+01, -5.606723668195272E+00,
2455197.712500000, A.D. 2010-Jan-01 05:06:00.0000,  1.267056453767449E+05,  6.586575379929524E+04, -4.715649779244458E+04, -8.391595929123405E+00,  1.239043196607963E+01, -5.575153064465193E+00,
2455197.713194444, A.D. 2010-Jan-01 05:07:00.0000,  1.261995995095316E+05,  6.660784735300370E+04, -4.749005433694067E+04, -8.476541203502556E+00,  1.234593767263084E+01, -5.543361746450914E+00,
2455197.713888889, A.D. 2010-Jan-01 05:08:00.0000,  1.256884674792985E+05,  6.734725648144326E+04, -4.782169681501407E+04, -8.561134129745609E+00,  1.230095145146840E+01, -5.511351078496728E+00,
2455197.714583333, A.D. 2010-Jan-01 05:09:00.0000,  1.251722705287726E+05,  6.808395172813542E+04, -4.815141210681715E+04, -8.645371316035925E+00,  1.225547527874894E+01, -5.479122433675211E+00,
2455197.715277778, A.D. 2010-Jan-01 05:10:00.0000,  1.246510301036818E+05,  6.881790375577222E+04, -4.847918717514660E+04, -8.729249387518763E+00,  1.220951115064705E+01, -5.446677193714984E+00,
2455197.715972222, A.D. 2010-Jan-01 05:11:00.0000,  1.241247678517330E+05,  6.954908334741382E+04, -4.880500906596074E+04, -8.812764986441506E+00,  1.216306108324312E+01, -5.414016748928129E+00,
2455197.716666667, A.D. 2010-Jan-01 05:12:00.0000,  1.235935056215818E+05,  7.027746140767970E+04, -4.912886490889228E+04, -8.895914772292715E+00,  1.211612711241035E+01, -5.381142498137285E+00,
2455197.717361111, A.D. 2010-Jan-01 05:13:00.0000,  1.230572654617936E+05,  7.100300896393250E+04, -4.945074191775676E+04, -8.978695421940021E+00,  1.206871129370085E+01, -5.348055848602397E+00,
2455197.718055556, A.D. 2010-Jan-01 05:14:00.0000,  1.225160696197971E+05,  7.172569716745563E+04, -4.977062739105663E+04, -9.061103629766802E+00,  1.202081570223085E+01, -5.314758215947163E+00,
2455197.718750000, A.D. 2010-Jan-01 05:15:00.0000,  1.219699405408292E+05,  7.244549729462340E+04, -5.008850871248082E+04, -9.143136107807726E+00,  1.197244243256522E+01, -5.281251024085167E+00,
2455197.719444444, A.D. 2010-Jan-01 05:16:00.0000,  1.214189008668715E+05,  7.316238074806466E+04, -5.040437335139987E+04, -9.224789585883036E+00,  1.192359359860099E+01, -5.247535705145684E+00,
2455197.720138889, A.D. 2010-Jan-01 05:17:00.0000,  1.208629734355798E+05,  7.387631905781906E+04, -5.071820886335678E+04, -9.306060811731705E+00,  1.187427133345012E+01, -5.213613699399203E+00,
2455197.720833333, A.D. 2010-Jan-01 05:18:00.0000,  1.203021812792046E+05,  7.458728388248646E+04, -5.103000289055305E+04, -9.386946551143321E+00,  1.182447778932155E+01, -5.179486455182645E+00,
2455197.721527778, A.D. 2010-Jan-01 05:19:00.0000,  1.197365476235041E+05,  7.529524701036925E+04, -5.133974316233057E+04, -9.467443588088820E+00,  1.177421513740225E+01, -5.145155428824292E+00,
2455197.722222222, A.D. 2010-Jan-01 05:20:00.0000,  1.191660958866499E+05,  7.600018036060734E+04, -5.164741749564878E+04, -9.547548724849968E+00,  1.172348556773768E+01, -5.110622084568426E+00,
2455197.722916667, A.D. 2010-Jan-01 05:21:00.0000,  1.185908496781237E+05,  7.670205598430612E+04, -5.195301379555735E+04, -9.627258782147644E+00,  1.167229128911139E+01, -5.075887894499703E+00,
2455197.723611111, A.D. 2010-Jan-01 05:22:00.0000,  1.180108327976081E+05,  7.740084606565716E+04, -5.225652005566435E+04, -9.706570599268874E+00,  1.162063452892381E+01, -5.040954338467236E+00,
2455197.724305556, A.D. 2010-Jan-01 05:23:00.0000,  1.174260692338680E+05,  7.809652292305141E+04, -5.255792435859982E+04, -9.785481034192673E+00,  1.156851753307038E+01, -5.005822904008429E+00,
2455197.725000000, A.D. 2010-Jan-01 05:24:00.0000,  1.168365831636257E+05,  7.878905901018546E+04, -5.285721487647479E+04, -9.863986963714625E+00,  1.151594256581884E+01, -4.970495086272541E+00,
2455197.725694444, A.D. 2010-Jan-01 05:25:00.0000,  1.162423989504283E+05,  7.947842691715997E+04, -5.315437987133570E+04, -9.942085283570227E+00,  1.146291190968589E+01, -4.934972387943994E+00,
2455197.726388889, A.D. 2010-Jan-01 05:26:00.0000,  1.156435411435074E+05,  8.016459937157099E+04, -5.344940769561416E+04, -1.001977290855701E+01,  1.140942786531300E+01, -4.899256319165440E+00,
2455197.727083333, A.D. 2010-Jan-01 05:27:00.0000,  1.150400344766321E+05,  8.084754923959366E+04, -5.374228679257217E+04, -1.009704677265539E+01,  1.135549275134164E+01, -4.863348397460583E+00,
2455197.727777778, A.D. 2010-Jan-01 05:28:00.0000,  1.144319038669538E+05,  8.152724952705851E+04, -5.403300569674264E+04, -1.017390382914830E+01,  1.130110890428770E+01, -4.827250147656754E+00,
2455197.728472222, A.D. 2010-Jan-01 05:29:00.0000,  1.138191744138453E+05,  8.220367338052005E+04, -5.432155303436529E+04, -1.025034105073949E+01,  1.124627867841525E+01, -4.790963101807275E+00,
2455197.729166667, A.D. 2010-Jan-01 05:30:00.0000,  1.132018713977314E+05,  8.287679408831800E+04, -5.460791752381791E+04, -1.032635542967073E+01,  1.119100444560970E+01, -4.754488799113584E+00,
2455197.729861111, A.D. 2010-Jan-01 05:31:00.0000,  1.125800202789133E+05,  8.354658508163056E+04, -5.489208797604281E+04, -1.040194397783754E+01,  1.113528859525012E+01, -4.717828785847136E+00,
2455197.730555556, A.D. 2010-Jan-01 05:32:00.0000,  1.119536466963862E+05,  8.421301993552034E+04, -5.517405329496876E+04, -1.047710372690381E+01,  1.107913353408109E+01, -4.680984615271120E+00,
2455197.731250000, A.D. 2010-Jan-01 05:33:00.0000,  1.113227764666493E+05,  8.487607236997232E+04, -5.545380247792812E+04, -1.055183172841513E+01,  1.102254168608376E+01, -4.643957847561930E+00,
2455197.731944445, A.D. 2010-Jan-01 05:34:00.0000,  1.106874355825101E+05,  8.553571625092426E+04, -5.573132461606925E+04, -1.062612505391078E+01,  1.096551549234636E+01, -4.606750049730469E+00,
2455197.732638889, A.D. 2010-Jan-01 05:35:00.0000,  1.100476502118809E+05,  8.619192559128915E+04, -5.600660889476421E+04, -1.069998079503448E+01,  1.090805741093400E+01, -4.569362795543234E+00,
2455197.733333333, A.D. 2010-Jan-01 05:36:00.0000,  1.094034466965698E+05,  8.684467455196992E+04, -5.627964459401178E+04, -1.077339606364390E+01,  1.085016991675794E+01, -4.531797665443229E+00,
2455197.734027778, A.D. 2010-Jan-01 05:37:00.0000,  1.087548515510639E+05,  8.749393744286628E+04, -5.655042108883559E+04, -1.084636799191887E+01,  1.079185550144423E+01, -4.494056246470689E+00,
2455197.734722222, A.D. 2010-Jan-01 05:38:00.0000,  1.081018914613077E+05,  8.813968872387370E+04, -5.681892784967768E+04, -1.091889373246825E+01,  1.073311667320169E+01, -4.456140132183621E+00,
2455197.735416667, A.D. 2010-Jan-01 05:39:00.0000,  1.074445932834732E+05,  8.878190300587422E+04, -5.708515444278702E+04, -1.099097045843557E+01,  1.067395595668940E+01, -4.418050922578178E+00,
2455197.736111111, A.D. 2010-Jan-01 05:40:00.0000,  1.067829840427252E+05,  8.942055505171976E+04, -5.734909053060360E+04, -1.106259536360340E+01,  1.061437589288357E+01, -4.379790224008881E+00,
2455197.736805555, A.D. 2010-Jan-01 05:41:00.0000,  1.061170909319801E+05,  9.005561977720688E+04, -5.761072587213735E+04, -1.113376566249637E+01,  1.055437903894386E+01, -4.341359649108652E+00,
2455197.737500000, A.D. 2010-Jan-01 05:42:00.0000,  1.054469413106578E+05,  9.068707225204392E+04, -5.787005032334256E+04, -1.120447859048293E+01,  1.049396796807910E+01, -4.302760816708722E+00,
2455197.738194444, A.D. 2010-Jan-01 05:43:00.0000,  1.047725627034281E+05,  9.131488770080981E+04, -5.812705383748736E+04, -1.127473140387581E+01,  1.043314526941259E+01, -4.263995351758379E+00,
2455197.738888889, A.D. 2010-Jan-01 05:44:00.0000,  1.040939827989515E+05,  9.193904150390500E+04, -5.838172646551832E+04, -1.134452138003121E+01,  1.037191354784670E+01, -4.225064885244567E+00,
2455197.739583333, A.D. 2010-Jan-01 05:45:00.0000,  1.034112294486133E+05,  9.255950919849402E+04, -5.863405835642041E+04, -1.141384581744663E+01,  1.031027542392715E+01, -4.185971054111365E+00,
2455197.740277778, A.D. 2010-Jan-01 05:46:00.0000,  1.027243306652522E+05,  9.317626647943999E+04, -5.888403975757185E+04, -1.148270203585744E+01,  1.024823353370659E+01, -4.146715501179323E+00,
2455197.740972222, A.D. 2010-Jan-01 05:47:00.0000,  1.020333146218834E+05,  9.378928920023108E+04, -5.913166101509446E+04, -1.155108737633217E+01,  1.018579052860781E+01, -4.107299875064681E+00,
2455197.741666667, A.D. 2010-Jan-01 05:48:00.0000,  1.013382096504155E+05,  9.439855337389841E+04, -5.937691257419882E+04, -1.161899920136643E+01,  1.012294907528641E+01, -4.067725830098456E+00,
2455197.742361111, A.D. 2010-Jan-01 05:49:00.0000,  1.006390442403624E+05,  9.500403517392602E+04, -5.961978497952483E+04, -1.168643489497561E+01,  1.005971185549305E+01, -4.027995026245438E+00,
2455197.743055556, A.D. 2010-Jan-01 05:50:00.0000,  9.993584703754891E+04,  9.560571093515240E+04, -5.986026887547724E+04, -1.175339186278618E+01,  9.996081565935114E+00, -3.988109129023055E+00,
2455197.743750000, A.D. 2010-Jan-01 05:51:00.0000,  9.922864684281196E+04,  9.620355715466368E+04, -6.009835500655640E+04, -1.181986753212578E+01,  9.932060918138090E+00, -3.948069809420156E+00,
2455197.744444444, A.D. 2010-Jan-01 05:52:00.0000,  9.851747261069545E+04,  9.679755049267858E+04, -6.033403421768409E+04, -1.188585935211191E+01,  9.867652638306353E+00, -3.907878743815680E+00,
2455197.745138889, A.D. 2010-Jan-01 05:53:00.0000,  9.780235344814035E+04,  9.738766777342504E+04, -6.056729745452452E+04, -1.195136479373939E+01,  9.802859467183605E+00, -3.867537613897249E+00,
2455197.745833333, A.D. 2010-Jan-01 05:54:00.0000,  9.708331861316942E+04,  9.797388598600817E+04, -6.079813576380035E+04, -1.201638134996645E+01,  9.737684159912869E+00, -3.827048106579672E+00,
2455197.746527778, A.D. 2010-Jan-01 05:55:00.0000,  9.636039751356699E+04,  9.855618228527025E+04, -6.102654029360393E+04, -1.208090653579957E+01,  9.672129485896059E+00, -3.786411913923357E+00,
2455197.747222222, A.D. 2010-Jan-01 05:56:00.0000,  9.563361970555340E+04,  9.913453399264184E+04, -6.125250229370354E+04, -1.214493788837694E+01,  9.606198228653176E+00, -3.745630733052673E+00,
2455197.747916667, A.D. 2010-Jan-01 05:57:00.0000,  9.490301489245471E+04,  9.970891859698483E+04, -6.147601311584483E+04, -1.220847296705069E+01,  9.539893185681091E+00, -3.704706266074230E+00,
2455197.748611111, A.D. 2010-Jan-01 05:58:00.0000,  9.416861292336739E+04,  1.002793137554265E+05, -6.169706421404722E+04, -1.227150935346770E+01,  9.473217168311951E+00, -3.663640219995085E+00,
